Iteration,IRLRewardMax,EnvExecTime,ProcessExecTime,AbsLearnSignal,LossBefore,MeanKLBefore,MeanKL,Time,IRLMedianLogQtau,IRLAverageExpertEnergy,AveragePolicyStd,ExplainedVariance,AverageReturn,Entropy,AverageDiscountedReturn,IRLAverageLogQtau,Perplexity,MinReturn,IRLAverageExpertLogQtau,LossAfter,OriginalTaskAverageReturn,IRLAverageEnergy,StdReturn,dLoss,IRLRewardMean,PolicyExecTime,IRLLoss,MaxReturn,IRLRewardMin,ItrTime,IRLMedianExpertLogQtau,NumTrajs
50,2.130014,0.026062726974487305,0.0050296783447265625,0.7458768618702692,-0.10633063,0.0,0.0064083575,72.02248525619507,-0.78171915,-0.28955123,0.7007303,0.884475360424086,-226.8936444789171,1.0633066,-147.01519651758508,-1.0396479,2.8959308,-314.74385023117065,-2.5206015,-0.12945504,-592.6574425471786,2.2689366,37.92478134236635,0.023124412,-2.2689366,0.05313754081726074,0.354279,-196.12670129537582,-4.7995806,1.3802146911621094,-1.3603519,10
51,2.613753,0.024556875228881836,0.00469970703125,0.8249372773641248,-0.10655553,0.0,0.005972323,73.39691376686096,-0.7791196,-0.8552083,0.7023078,0.9108120413158669,-242.52679493166505,1.0655555,-156.14024867794166,-1.0360103,2.9024508,-319.3499268293381,-2.4847844,-0.12098987,-622.500742864001,2.4252682,38.79322938824051,0.014434338,-2.4252682,0.050661563873291016,0.34873566,-196.64570835605264,-4.0658484,1.3680744171142578,-1.3484976,10
52,1.9715908,0.025829076766967773,0.004803895950317383,0.7688087439018707,-0.10596431,0.0,0.008561203,74.78506636619568,-0.7792157,-0.66513646,0.69816786,0.9232910510503485,-234.3543107330799,1.0596428,-151.74705843359104,-1.0317155,2.8853402,-296.8025469779968,-2.4279032,-0.12462287,-598.9496044902472,2.3435433,47.574815762333714,0.018658556,-2.3435433,0.05201411247253418,0.3411546,-161.1720266342163,-4.607426,1.3828225135803223,-1.3040605,10
53,1.7020546,0.026113271713256836,0.005456686019897461,0.7999736418136187,-0.10548609,0.0,0.007405823,76.16502332687378,-0.77323234,-0.6111383,0.6948373,0.9186903318342172,-241.8406624406576,1.054861,-155.4157078519608,-1.0311925,2.8715758,-289.3905551433563,-2.412944,-0.11570572,-591.332984500945,2.4184067,26.061419052682737,0.010219634,-2.4184067,0.05396699905395508,0.34134656,-203.32981514930725,-4.5757337,1.373366117477417,-1.2984201,10
54,1.8231647,0.024845361709594727,0.00458216667175293,0.7606667944643586,-0.10363985,0.0,0.006337084,77.48617124557495,-0.7573565,-0.08620332,0.68212694,0.942536102010066,-225.12083116844298,1.0363988,-142.0832834244505,-1.0365542,2.8190467,-276.7659595608711,-2.4638007,-0.11867009,-578.8209555645584,2.2512085,25.088764356394343,0.0150302425,-2.2512085,0.04971718788146973,0.40548798,-183.52478963136673,-5.529601,1.3155417442321777,-1.3000758,10
55,2.4694536,0.025957345962524414,0.004781246185302734,0.7878983516123106,-0.10341703,0.0,0.0074377963,78.84781074523926,-0.76308024,-0.33494788,0.68060845,0.8820804926502553,-243.28865165263414,1.0341702,-155.29112931530207,-1.0560219,2.812771,-289.0762174129486,-2.4565587,-0.11730303,-555.9238878509676,2.4328864,31.883318357379466,0.013885997,-2.4328864,0.05469393730163574,0.3574452,-169.14647810161114,-5.0288982,1.3562071323394775,-1.3050053,10
56,2.219638,0.026937484741210938,0.004966259002685547,0.8185016773447339,-0.104557745,0.0,0.00884494,80.22703862190247,-0.7399891,-0.01837221,0.6884165,0.7951991305773326,-216.52670839875935,1.0455778,-140.23368673909658,-0.9966219,2.8450418,-248.13342905044556,-2.3905885,-0.10812603,-542.8458519056506,2.165267,26.785090528575665,0.0035682842,-2.165267,0.055962562561035156,0.37384373,-164.12714630365372,-4.55358,1.3741285800933838,-1.2788589,10
57,1.4881912,0.030724525451660156,0.005208015441894531,0.8195760035862971,-0.102490894,0.0,0.0068664798,81.63959097862244,-0.77925587,-0.27976722,0.674334,0.9173062587695584,-206.88233834654093,1.0249089,-133.86232294809707,-1.0550246,2.7868416,-237.35132658481598,-2.4313953,-0.11757645,-558.930547498672,2.0688233,20.35489448941646,0.015085556,-2.0688233,0.06361842155456543,0.39247513,-177.07529413700104,-4.0541143,1.404390811920166,-1.2799946,10
58,3.0860195,0.02745199203491211,0.005182504653930664,0.8108027212890947,-0.10208472,0.0,0.008746099,83.0857286453247,-0.75949776,-0.43472272,0.67160064,0.9499279468908391,-232.771779024601,1.0208472,-146.3310299540137,-1.0373458,2.7755451,-253.93397271633148,-2.4266825,-0.11923616,-548.6946974206417,2.3277178,11.40502245331611,0.017151438,-2.3277178,0.056823015213012695,0.37423408,-207.2750928401947,-4.3825884,1.4402644634246826,-1.2662561,10
59,2.6640892,0.026190519332885742,0.004970550537109375,0.838671351905148,-0.10150218,0.0,0.008882287,84.46572184562683,-0.79116213,-0.055310752,0.66769975,0.8836598163054328,-225.97429706305266,1.015022,-146.39865494275963,-1.0751787,2.7594242,-252.59474730491638,-2.4150603,-0.12029431,-558.3293043716008,2.259743,24.12827608560711,0.01879213,-2.259743,0.054265737533569336,0.3987423,-189.42564988136292,-4.4157944,1.3741092681884766,-1.2579937,10
60,2.6011508,0.03474998474121094,0.006308078765869141,0.6672538718893481,-0.10097243,0.0,0.007285188,85.97855043411255,-0.73160636,-0.63502735,0.664172,0.8819331801549848,-240.6791073217988,1.0097244,-153.8049287939927,-0.990424,2.7448444,-283.42030894756317,-2.4309716,-0.11704092,-573.7075965420761,2.406791,32.47133738691054,0.016068488,-2.406791,0.07645606994628906,0.34678826,-173.90643268823624,-5.378437,1.5063414573669434,-1.2548995,10
61,2.9632134,0.031231164932250977,0.0061299800872802734,0.7697168256323772,-0.101210736,0.0,0.0067511867,87.42452359199524,-0.7354815,-0.3562928,0.6657565,0.8834773063667185,-256.8050339862704,1.0121071,-170.73606470189728,-1.0221953,2.7513924,-315.1151502132416,-2.4398823,-0.11659509,-568.5356310521986,2.5680504,44.698615056891924,0.015384354,-2.5680504,0.0584714412689209,0.35030246,-195.44091045111418,-4.967756,1.4392762184143066,-1.2648695,10
62,1.1432062,0.02673816680908203,0.005684375762939453,0.7889084011985721,-0.09952391,0.0,0.007538288,88.84208941459656,-0.7137448,-0.7494835,0.6546207,0.9207000482634332,-240.83205603659152,0.9952392,-159.01735868362834,-0.985843,2.7053714,-312.9988787174225,-2.517677,-0.12040273,-574.3064813627576,2.4083207,52.779869611034414,0.020878822,-2.4083207,0.059710025787353516,0.34441063,-174.769391477108,-4.9789047,1.4114525318145752,-1.2813566,10
63,1.2144579,0.027567148208618164,0.0051000118255615234,0.745822219801553,-0.10012021,0.0,0.007195806,90.27280163764954,-0.73486435,-0.5508805,0.6585359,0.9472682146675877,-252.8793219178915,1.0012023,-166.62694259884267,-1.0105957,2.7215521,-343.4678363800049,-2.4719465,-0.11991684,-557.5010094490375,2.528793,51.955590596041084,0.019796632,-2.528793,0.05691933631896973,0.34466195,-164.9265305697918,-5.155422,1.4229466915130615,-1.2642407,10
64,1.5818515,0.027881145477294922,0.005035877227783203,0.8191780846031577,-0.09914306,0.0,0.009707558,91.6850118637085,-0.71917135,-0.5077418,0.65213233,0.9333785098964932,-254.9544446028769,0.9914305,-169.3017190881316,-1.0129619,2.6950872,-317.62187695503235,-2.4803321,-0.11810154,-537.7542333326103,2.5495443,34.372751360969666,0.01895848,-2.5495443,0.054685115814208984,0.34507692,-215.11480003595352,-5.1711445,1.4046683311462402,-1.2593999,10
65,3.386004,0.028126239776611328,0.005204916000366211,0.6993894929451563,-0.09627954,0.0,0.006719821,93.04490160942078,-0.6818516,-0.7488092,0.63372314,0.8959610947253128,-251.39929312095046,0.9627953,-166.44216704144497,-0.9569081,2.619007,-353.0282642841339,-2.6103086,-0.12346785,-587.4655944888266,2.513993,70.74326300900672,0.027188309,-2.513993,0.05743002891540527,0.3301429,-136.38124691694975,-5.0523696,1.353868007659912,-1.3081679,10
66,2.6807394,0.029909849166870117,0.006581306457519531,0.8108898585897375,-0.097677685,0.0,0.0068216547,94.43921566009521,-0.69599056,-0.38547507,0.6426457,0.9006634742780245,-221.99179386869073,0.97677684,-146.94148320053847,-0.9853578,2.6558821,-295.94526958465576,-2.6373796,-0.11096475,-556.478197761435,2.219918,42.427747595429864,0.013287067,-2.219918,0.05661368370056152,0.3581709,-160.61833599209785,-5.7402825,1.3888211250305176,-1.3353226,10
67,2.203343,0.026072263717651367,0.005035877227783203,0.8309869851335084,-0.094789736,0.0,0.0064953966,95.85501003265381,-0.66940117,-0.64937705,0.6243516,0.9104986515200761,-245.1214082673192,0.947897,-160.45027527994367,-0.9413402,2.5802777,-326.42559039592743,-2.6857266,-0.110157296,-582.1044898830202,2.451214,39.07301886684733,0.01536756,-2.451214,0.05505657196044922,0.329057,-168.88022768497467,-5.166284,1.4099249839782715,-1.3313919,10
68,2.373762,0.024559497833251953,0.004652738571166992,0.6307857058007446,-0.09485591,0.0,0.008856663,97.23053193092346,-0.6558627,0.1840176,0.62476534,0.8085481190886981,-244.99482168108224,0.9485591,-158.05290331629226,-0.9666296,2.5819867,-308.80246233940125,-2.7983212,-0.13723603,-585.0877343708486,2.4499483,70.11689155664044,0.042380117,-2.4499483,0.04948234558105469,0.36843887,-52.93731243908405,-5.7973113,1.369030475616455,-1.3997202,10
69,2.8805027,0.026609420776367188,0.004957914352416992,0.7841545968106629,-0.09607601,0.0,0.007466214,98.63508605957031,-0.6807332,-0.5605713,0.6324344,0.8738737484027219,-248.86877627670765,0.96076006,-159.66264056814302,-0.9468613,2.6136823,-290.2186846733093,-2.901132,-0.10482216,-561.2296548392056,2.4886878,25.654193230651973,0.008746147,-2.4886878,0.0557856559753418,0.34661016,-188.49968302249908,-4.709695,1.3994567394256592,-1.4914528,10
70,0.3200438,0.026979684829711914,0.005445241928100586,0.7671918231020245,-0.09239048,0.0,0.0072249253,100.04250264167786,-0.64956903,-0.43387306,0.6095504,0.947467101969415,-233.3186812184751,0.92390466,-152.85493277079757,-0.94488823,2.5191076,-271.7180426418781,-3.1468863,-0.10741339,-572.6905085163609,2.3331866,25.929439749210257,0.015022911,-2.3331866,0.05433058738708496,0.34995845,-179.99585908651352,-4.952381,1.4013681411743164,-1.5973587,10
71,2.2459557,0.02583169937133789,0.004677772521972656,0.7500579172802679,-0.091079816,0.0,0.006675437,101.3823778629303,-0.61309266,0.023684736,0.60161316,0.9254507629404662,-242.40982596427202,0.9107981,-157.6132742978728,-0.90080726,2.486306,-286.8812242746353,-3.3103063,-0.116157226,-585.0164146532532,2.4240983,34.864964857309786,0.02507741,-2.4240983,0.051763296127319336,0.35038584,-188.85683147609234,-5.092946,1.3345322608947754,-1.6936305,10
72,1.1056389,0.025770187377929688,0.0048100948333740234,0.7532014356032061,-0.09238373,0.0,0.009388984,102.71805167198181,-0.6478486,-0.62909204,0.60950917,0.9134049590015023,-240.52066629529,0.9238374,-156.6552061611149,-0.9030729,2.518938,-293.5459109544754,-3.2954733,-0.11526979,-567.8574772447132,2.4052064,32.99473743281968,0.02288606,-2.4052064,0.05315351486206055,0.32775223,-178.4039766713977,-4.8940835,1.3292710781097412,-1.7017332,10
73,3.022317,0.02538919448852539,0.005059719085693359,0.7479473657047768,-0.08926061,0.0,0.0070519075,104.08944749832153,-0.6137185,-0.3009295,0.59076774,0.93952554375406,-221.010122384876,0.89260584,-140.98944676444057,-0.8715336,2.4414835,-265.434610247612,-3.554761,-0.114355,-585.2325221021373,2.2101011,24.435548005661985,0.02509439,-2.2101011,0.05347275733947754,0.36567262,-173.4344004020095,-4.958852,1.3658840656280518,-1.8234799,10
74,2.8165708,0.029934406280517578,0.0055544376373291016,0.7281642925305204,-0.08913838,0.0,0.008430704,105.47010207176208,-0.6305411,-1.045505,0.59004605,0.9669832498689528,-234.95587246119976,0.8913839,-153.214812577362,-0.9195073,2.4385018,-273.42138373851776,-3.3419657,-0.10898318,-583.0669016618087,2.3495586,23.25709253591615,0.0198448,-2.3495586,0.07097411155700684,0.31925553,-197.92061945796013,-4.812719,1.372236967086792,-1.6673503,10
75,2.9222085,0.026710987091064453,0.005731105804443359,0.783312121782936,-0.08964591,0.0,0.009247112,106.81782984733582,-0.59548604,-0.06305816,0.59304816,0.753684206069931,-214.341578733176,0.89645886,-139.5356519589456,-0.86202025,2.4509087,-252.57599782943726,-3.2262008,-0.11084747,-546.9329068358298,2.1434157,35.7458072674568,0.021201566,-2.1434157,0.053261756896972656,0.37042877,-143.33624412864447,-5.1420507,1.3423655033111572,-1.5754031,10
76,2.702526,0.026653528213500977,0.005240440368652344,0.8324167330739227,-0.09287649,0.0,0.0094354255,108.19770669937134,-0.65177643,-0.56094915,0.61252016,0.8572438880227955,-235.39340486600994,0.92876506,-150.32596222879744,-0.969965,2.5313811,-255.8575577735901,-2.8963337,-0.12050305,-568.0906228991814,2.353934,22.17020884142716,0.027626567,-2.353934,0.0534520149230957,0.36429718,-186.20658987760544,-4.5190606,1.3741626739501953,-1.3970507,10
77,1.954012,0.031244993209838867,0.005450725555419922,0.8299602854963946,-0.09601493,0.0,0.0069770813,109.58461117744446,-0.6989322,-0.8417972,0.6320486,0.9329007229804955,-243.26220224946738,0.9601495,-154.1889758373152,-0.94598067,2.612087,-264.7799093723297,-2.9018912,-0.113987215,-606.5866777293184,2.432622,17.53166569070559,0.017972283,-2.432622,0.0808875560760498,0.33429173,-204.16783644258976,-4.7612734,1.380859375,-1.4679205,10
78,1.9582762,0.025960922241210938,0.005568981170654297,0.8028117253396024,-0.094213046,0.0,0.008296569,111.01489686965942,-0.6506485,-1.0162303,0.6207617,0.8156355578026271,-268.77100692614914,0.9421303,-167.40539127197434,-0.93245876,2.565441,-328.2967393398285,-2.9425313,-0.112433255,-585.9211926497297,2.68771,56.35678944783774,0.018220209,-2.68771,0.05223536491394043,0.30420345,-142.06640535593033,-4.5849094,1.4250447750091553,-1.4731857,10
79,2.392667,0.02693653106689453,0.005381584167480469,0.7019130109151149,-0.09269101,0.0,0.007869314,112.39074325561523,-0.62105095,0.050476667,0.611385,0.8057462725686217,-233.0049755424261,0.92691034,-148.11073092238072,-0.90875113,2.5266905,-262.40348386764526,-3.012175,-0.107301034,-571.1185836262665,2.3300498,24.09184651436187,0.014610022,-2.3300498,0.05428719520568848,0.35613182,-179.85011371970177,-4.830925,1.369922161102295,-1.487083,10
80,1.2536349,0.03262162208557129,0.005484104156494141,0.7680652889298673,-0.09088754,0.0,0.0076775732,113.80500674247742,-0.64704025,-0.9716972,0.6004578,0.982398344692882,-233.86320300400257,0.90887547,-149.97690164991428,-0.91378284,2.4815304,-258.3659477233887,-3.1123085,-0.11900899,-605.487627031359,2.3386319,20.718361207246836,0.028121449,-2.3386319,0.05787038803100586,0.3421567,-190.4365552663803,-4.3980575,1.4065454006195068,-1.518038,10
81,2.185401,0.026123046875,0.005351543426513672,0.7020660647418298,-0.09090347,0.0,0.008983901,115.25615954399109,-0.6396409,0.36841762,0.60055333,0.7271463884793832,-207.20435122847556,0.90903467,-133.62706892618039,-0.9027634,2.4819255,-243.0577666759491,-3.037539,-0.113329455,-538.4166958025949,2.0720434,36.782111357056216,0.022425987,-2.0720434,0.05484819412231445,0.39819878,-119.3653304874897,-5.0225887,1.4451189041137695,-1.4677585,10
82,3.2496784,0.024402141571044922,0.005223751068115234,0.6564311125458134,-0.09329079,0.0,0.0065193926,116.60161828994751,-0.6489708,-0.2781119,0.6150629,0.7707680429186938,-218.52955283522607,0.93290794,-140.60942060553236,-0.96013343,2.5418901,-249.53432703018188,-2.797614,-0.10649062,-579.8895085263978,2.1852953,45.62160076244646,0.013199829,-2.1852953,0.05161571502685547,0.37799695,-108.31994703412056,-5.2882752,1.3402702808380127,-1.3435726,10
83,0.5936194,0.026554107666015625,0.005228757858276367,0.8277374406107736,-0.091250345,0.0,0.006949759,117.98533821105957,-0.6487353,-0.93315345,0.6026401,0.89448772438153,-250.97183813750743,0.9125033,-160.00158997532384,-0.93710023,2.4905493,-281.4724645614624,-2.99421,-0.11316213,-610.4696276214676,2.5097184,31.779692293554042,0.021911785,-2.5097184,0.05364203453063965,0.33462384,-170.17644131183624,-4.1867423,1.377336025238037,-1.450134,10
84,2.1903074,0.026621341705322266,0.005258321762084961,0.6788782475344441,-0.089712694,0.0,0.008154696,119.42713260650635,-0.6033907,0.24463218,0.59344447,0.9151116245926596,-220.5080946393311,0.8971271,-137.72049517003174,-0.88137084,2.452547,-248.41705322265625,-3.2441466,-0.11094583,-553.025097134916,2.205081,27.716756830993635,0.021233134,-2.205081,0.053476810455322266,0.38107315,-169.70584035664797,-4.5432625,1.4365251064300537,-1.6154468,10
85,1.1697392,0.02836441993713379,0.0049974918365478516,0.9034226184190163,-0.09113114,0.0,0.0068428875,120.83968758583069,-0.63557774,-0.7519832,0.60192215,0.8402698409666441,-235.9336029112339,0.9113113,-148.22946299937632,-0.88324726,2.4875824,-269.68516063690186,-3.333418,-0.105606444,-582.063477037357,2.359336,24.008300059576975,0.014475301,-2.359336,0.06418180465698242,0.3364778,-202.29755580425262,-4.3325677,1.403895378112793,-1.7024205,10
86,1.7685641,0.026744604110717773,0.004870176315307617,0.8789248810432664,-0.09238315,0.0,0.006807978,122.29224133491516,-0.65115374,-0.12627767,0.60950553,0.9055342526271273,-229.035657209903,0.92383105,-142.319301814545,-0.93165016,2.518922,-255.99807012081146,-3.4177794,-0.11007768,-563.089535291245,2.2903564,16.240245877416726,0.017694533,-2.2903564,0.05578351020812988,0.37239856,-200.35853780061007,-4.396502,1.446624755859375,-1.7834094,10
87,1.4968253,0.02851724624633789,0.005083322525024414,0.7402904361326201,-0.09272243,0.0,0.0053083077,123.73887491226196,-0.66966283,-0.7499112,0.6115771,0.9831398312190492,-230.88995831236244,0.92722416,-144.8852536888348,-0.95059985,2.5274835,-243.49655032157898,-3.1296837,-0.105567224,-596.5280322779018,2.3088996,9.495247380734236,0.0128447935,-2.3088996,0.05775880813598633,0.36516213,-208.39882986992598,-4.463063,1.4398300647735596,-1.5737307,10
88,2.110625,0.03465557098388672,0.005986690521240234,0.8184996635090935,-0.09208554,0.0,0.009763538,125.33641743659973,-0.6751795,-0.22698486,0.60769445,0.9715428388597194,-227.68499538078905,0.92085546,-142.3913893645512,-0.9641825,2.511438,-257.61364340782166,-3.1230502,-0.10683206,-565.8663433532304,2.2768497,14.613293636156536,0.014746517,-2.2768497,0.08300137519836426,0.34180537,-208.5330600142479,-4.4864764,1.5902869701385498,-1.5712364,10
89,2.2157755,0.03357720375061035,0.006676912307739258,0.6711793068124393,-0.08996057,0.0,0.006897313,127.08921957015991,-0.64959884,-0.10173831,0.59491736,0.9678982982061847,-231.43738252371548,0.89960575,-146.74438617898403,-0.8934811,2.4586337,-250.33034026622772,-3.4427319,-0.11294789,-580.9064991924988,2.3143737,17.156693524958342,0.022987321,-2.3143737,0.06717467308044434,0.3481011,-193.76032850891352,-4.84427,1.7467801570892334,-1.7612715,10
90,1.3000458,0.027345895767211914,0.00537562370300293,0.7883919858739621,-0.089385085,0.0,0.0072997627,128.67834186553955,-0.63225555,-0.17000605,0.59150356,0.9522995840507126,-225.85982868522404,0.89385104,-144.1561160682408,-0.9083515,2.4445255,-243.6588442325592,-3.2558181,-0.11126589,-555.9707093790347,2.258598,12.691661811439161,0.021880805,-2.258598,0.058393001556396484,0.35341266,-193.66429859399796,-4.667389,1.5826122760772705,-1.6050845,10
91,2.2173822,0.031084299087524414,0.00581812858581543,0.8100610432734444,-0.091616414,0.0,0.007559332,130.14889287948608,-0.65387046,-0.3768857,0.6048502,0.9059295555447736,-205.23795433938503,0.91616416,-131.71649131327933,-0.93905365,2.4996836,-227.07172334194183,-3.1440706,-0.113017984,-558.1916326921094,2.0523794,19.38148064354498,0.02140157,-2.0523794,0.06028389930725098,0.36604512,-173.99728193879128,-4.6049647,1.4643986225128174,-1.5732679,10
92,2.1029212,0.02713942527770996,0.0050547122955322266,0.860619390845633,-0.08986569,0.0,0.0075148107,131.60200262069702,-0.59285647,-0.5751132,0.5943531,0.9026296994256092,-234.28678391575812,0.8986569,-148.9414324374505,-0.86743766,2.456302,-257.38795590400696,-3.2163343,-0.108315185,-531.490468244903,2.3428679,18.059631926949635,0.018449493,-2.3428679,0.05536079406738281,0.34690353,-194.49136060476303,-4.7364173,1.4472172260284424,-1.5960162,10
93,1.7600523,0.02847123146057129,0.005530834197998047,0.8287240027003124,-0.088901594,0.0,0.00933374,133.01243805885315,-0.6014417,0.15231313,0.58865064,0.8688168482581162,-215.65993620231748,0.88901603,-141.22367365363772,-0.8524503,2.4327347,-251.7903995513916,-3.3835278,-0.11102107,-543.0387626434506,2.1565993,25.433281114832766,0.022119477,-2.1565993,0.05900311470031738,0.36795864,-168.69698464870453,-5.076235,1.4049689769744873,-1.6845243,10
94,2.0614293,0.02567601203918457,0.005433559417724609,0.8448946327964644,-0.08883319,0.0,0.009238522,134.40323686599731,-0.6114385,-0.047695737,0.58824813,0.8648748862749612,-240.3266254812479,0.8883321,-154.064467043609,-0.9134375,2.4310715,-276.0071985721588,-3.4378562,-0.109635614,-535.5080815362894,2.4032662,32.109564457156665,0.020802423,-2.4032662,0.05064654350280762,0.3660968,-193.6631871908903,-4.559665,1.383983850479126,-1.7642727,10
95,2.1481133,0.02581954002380371,0.005004167556762695,0.7981339731334458,-0.08933192,0.0,0.009932283,135.776371717453,-0.6311735,-0.591939,0.5911892,0.9527108103931925,-233.66790941953658,0.89331913,-147.8698747538111,-0.86415106,2.4432256,-253.09021508693695,-3.5621984,-0.10868091,-555.6222067702668,2.3366792,15.521337301598894,0.019348994,-2.3366792,0.05385565757751465,0.3226242,-193.27566434442997,-4.3051786,1.367414951324463,-1.8760469,10
96,0.9628297,0.027564048767089844,0.0050601959228515625,0.772183328851077,-0.089487605,0.0,0.009220709,137.1350371837616,-0.62822384,-0.8613618,0.5921105,0.918326351319655,-220.56428626999258,0.8948764,-143.9824032225154,-0.89591473,2.4470334,-247.63221764564514,-3.6942728,-0.109568276,-560.7662431476454,2.2056432,26.69568323755762,0.02008067,-2.2056432,0.06012749671936035,0.3374179,-168.6960506439209,-4.479424,1.3505969047546387,-2.0134082,10
97,2.1516747,0.025715351104736328,0.004730224609375,0.7326925932722168,-0.088383235,0.0,0.0070729763,138.53284764289856,-0.61192626,0.07547767,0.5856072,0.886731602856627,-209.0076916784048,0.8838325,-135.80084860053182,-0.87414145,2.4201572,-246.45547437667847,-3.7338088,-0.10537712,-535.3412644839792,2.090077,22.721221966744473,0.016993888,-2.090077,0.0541384220123291,0.36546296,-168.42475551366806,-4.4055886,1.3922784328460693,-2.0080392,10
98,2.3694613,0.027997255325317383,0.00487065315246582,0.7203160566431084,-0.090260155,0.0,0.00957098,139.93136501312256,-0.64630103,0.044416074,0.5967022,0.9298629103234095,-220.35005530267955,0.9026013,-143.17968766482412,-0.93074393,2.4660096,-253.9967304468155,-3.3583212,-0.12099335,-520.44700566335,2.2035005,20.497017247701805,0.030733198,-2.2035005,0.05623769760131836,0.38168174,-179.85167182981968,-4.7310944,1.3915278911590576,-1.7739172,10
99,2.0257459,0.029115676879882812,0.006111621856689453,0.6978538384217432,-0.0890894,0.0,0.00708469,141.2979257106781,-0.6325948,0.15739387,0.5897571,0.845476700636411,-217.32688659876584,0.890894,-143.05418272095432,-0.8983288,2.4373076,-239.13365519046783,-3.4906147,-0.117481396,-553.3425800892619,2.173269,29.255813984988396,0.028391995,-2.173269,0.06312036514282227,0.34982517,-142.61265479028225,-4.606892,1.3606226444244385,-1.8447226,10
