AverageDiscountedReturn,AveragePolicyStd,AbsLearnSignal,Time,Perplexity,MeanKLBefore,Entropy,AverageReturn,StdReturn,Iteration,LossAfter,LossBefore,dLoss,ProcessExecTime,PolicyExecTime,EnvExecTime,ExplainedVariance,OriginalTaskAverageReturn,NumTrajs,MinReturn,IRLLoss,MeanKL,MaxReturn,ItrTime
-541.3198263405123,1.2571876,0.85930916159526,6863.58700966835,26.918661,0.0,3.2928197,-764.0792515277863,0.0,349,-0.0523482,-1.5894573e-08,0.052348185,0.0017368793487548828,0.11881136894226074,13.086041927337646,0.11742030127970249,9.62681383062374,1,-764.0792515277863,0.05120994,0.009616137,-764.0792515277863,18.32100248336792
-693.6534980786184,1.2577624,0.7767736214607821,6881.517377853394,26.927134,0.0,3.2931345,-953.0070441961288,0.0,350,-0.020565383,3.1789146e-08,0.020565415,0.001630544662475586,0.11388659477233887,12.783062934875488,0.74040712813464,7.047933953098098,1,-953.0070441961288,0.061925203,0.0060528377,-953.0070441961288,17.925957202911377
-661.2091520727854,1.2888033,0.9073536023475904,6899.646074771881,28.249653,0.0,3.3410811,-910.608211517334,0.0,351,-0.08987309,3.1789146e-08,0.08987312,0.001584768295288086,0.10509467124938965,12.87500524520874,0.926127581962254,12.10321567106731,1,-910.608211517334,0.0065304283,0.0070054987,-910.608211517334,18.124828100204468
-726.6570009542606,1.2904856,0.7673747401288337,6917.566976547241,28.333204,0.0,3.3440344,-988.1780450344086,0.0,352,-0.05558141,-3.1789146e-08,0.055581376,0.0016634464263916016,0.09651875495910645,12.623589038848877,-1.373974318532185,8.71569471352566,1,-988.1780450344086,0.004346542,0.006481141,-988.1780450344086,17.916895389556885
-444.1752210168285,1.2695341,0.8662122490392983,6947.799433708191,27.462898,0.0,3.312836,-610.3602562397718,215.04103823006153,353,-0.042039767,-1.7183321e-08,0.04203975,0.003108501434326172,0.2110743522644043,25.014286756515503,0.531738192886027,10.245694340293957,2,-825.4012944698334,0.19347264,0.007631736,-395.3192180097103,30.228286504745483
-687.6054737403508,1.2558986,0.8459441207964918,6965.742517232895,26.896349,0.0,3.2919905,-943.246294260025,0.0,354,-0.053299364,-3.1789146e-08,0.05329933,0.0015571117401123047,0.1043553352355957,12.804795265197754,-19.707878595386227,8.018941455790095,1,-943.246294260025,0.029271007,0.008083423,-943.246294260025,17.937541484832764
nan,1.2406359,nan,6994.269890546799,26.231823,0.0,3.2669733,nan,nan,355,nan,nan,nan,0.002644777297973633,0.1645216941833496,23.20216393470764,nan,nan,2,nan,0.013855419,0.0,nan,28.523074865341187
-698.4228421633507,1.2406356,nan,7012.277810096741,26.231815,0.0,3.266973,-960.4549415111542,0.0,356,nan,nan,nan,0.0017085075378417969,0.09949374198913574,12.688615083694458,nan,9.352635085556939,1,-960.4549415111542,0.0045388346,0.0,-960.4549415111542,18.002949237823486
nan,1.2406356,nan,7030.29371881485,26.231815,0.0,3.266973,nan,nan,357,nan,nan,nan,0.001623392105102539,0.10132503509521484,12.720929384231567,nan,nan,1,nan,0.0062126066,0.0,nan,18.01050639152527
nan,1.2406356,nan,7048.098548412323,26.231815,0.0,3.266973,nan,nan,358,nan,nan,nan,0.0016884803771972656,0.0971822738647461,12.54040813446045,nan,nan,1,nan,0.012559783,0.0,nan,17.799149990081787
-648.769772092121,1.2406356,nan,7066.125286579132,26.231815,0.0,3.266973,-900.1281607151031,0.0,359,nan,nan,nan,0.001630544662475586,0.10427975654602051,12.80299973487854,nan,7.692900278097264,1,-900.1281607151031,0.006497415,0.0,-900.1281607151031,18.020453929901123
-697.3121366689397,1.2406356,0.8369701852897264,7083.897122621536,26.231815,0.0,3.266973,-958.7735223770142,0.0,360,-0.087589234,-0.0,0.087589234,0.0016033649444580078,0.10452508926391602,12.555713653564453,0.9908360016180501,7.597291435981139,1,-958.7735223770142,0.009698415,0.0065840385,-958.7735223770142,17.76752543449402
-480.1741182638359,1.2478144,0.9384564291536089,7102.170027017593,26.521633,0.0,3.2779608,-682.2157242894173,0.0,361,-0.05514234,3.1789146e-08,0.055142373,0.0016713142395019531,0.1102132797241211,13.051367044448853,0.5226730572029883,13.86354370770293,1,-682.2157242894173,0.06114846,0.0062891296,-682.2157242894173,18.2683846950531
-741.4470451779472,1.2396322,0.8958871999359381,7120.091307401657,26.194885,0.0,3.2655642,-1007.810702085495,0.0,362,-0.012674077,-3.1789146e-08,0.012674046,0.001588582992553711,0.10121345520019531,12.713014841079712,-81.05706283243977,5.835426906802547,1,-1007.810702085495,0.02795059,0.0059528253,-1007.810702085495,17.9163818359375
-708.3589597247752,1.2262363,0.8100393274648753,7138.060044288635,25.638536,0.0,3.2440965,-966.045027256012,0.0,363,-0.022744179,-3.1789146e-08,0.022744147,0.0016298294067382812,0.09897232055664062,12.803772211074829,0.7571985848377525,7.964354345735612,1,-966.045027256012,0.009193096,0.0074017323,-966.045027256012,17.96263861656189
-459.1360522302985,1.2241722,0.8371798168401442,7156.281944513321,25.574202,0.0,3.241584,-667.2753247022629,0.0,364,-0.0428785,1.5894573e-08,0.042878516,0.0016326904296875,0.11442041397094727,13.03065276145935,0.6892576277351476,10.697797666570155,1,-667.2753247022629,0.13844146,0.0074414304,-667.2753247022629,18.217554569244385
-628.0136914094637,1.2159997,0.8753815792540965,7174.169076919556,25.233585,0.0,3.2281759,-870.5887761116028,0.0,365,-0.082821116,4.7683717e-08,0.08282116,0.0017104148864746094,0.1020810604095459,12.76033067703247,0.8202163227577619,9.641413484661493,1,-870.5887761116028,0.06507048,0.007899972,-870.5887761116028,17.883055448532104
-628.2396334937622,1.2077366,0.8466457880879729,7192.1748919487,24.900488,0.0,3.2148874,-873.8013632297516,0.0,366,-0.080560304,-0.0,0.080560304,0.001691579818725586,0.10544133186340332,12.769830465316772,0.9658075833130388,9.436035494846712,1,-873.8013632297516,0.012454171,0.008668349,-873.8013632297516,18.00157380104065
-522.6787130098108,1.2044057,0.7419849681776316,7222.489533662796,24.771875,0.0,3.209709,-704.6379884630442,211.50683031976223,367,-0.031728897,-3.3758383e-08,0.031728864,0.003134012222290039,0.20969533920288086,25.049285650253296,0.35110794467341433,10.067748615434937,2,-916.1448187828064,0.102635145,0.009315819,-493.13115814328194,30.31056046485901
-744.8473262542241,1.2357994,0.8067822133391104,7240.356899261475,26.079557,0.0,3.2611518,-1007.173496723175,0.0,368,-0.08451702,3.1789146e-08,0.08451705,0.0016362667083740234,0.09958863258361816,12.704824924468994,0.9842583727386286,9.207754362460202,1,-1007.173496723175,0.005412887,0.007586233,-1007.173496723175,17.861594200134277
-751.9767708300222,1.2454358,0.8579064009334926,7258.245134830475,26.473804,0.0,3.2761557,-1019.8627982139587,0.0,369,-0.06888165,7.152558e-08,0.06888173,0.001627206802368164,0.09390687942504883,12.67612099647522,0.996477630052809,7.469893229458057,1,-1019.8627982139587,0.01829942,0.0081629725,-1019.8627982139587,17.883935689926147
-748.1606738404453,1.2703557,0.7955302479649607,7276.138495922089,27.551455,0.0,3.3160553,-1014.5607124567032,0.0,370,-0.02897908,-6.357829e-08,0.028979016,0.001605987548828125,0.09913182258605957,12.685044288635254,-0.2950566642575041,6.184096980479193,1,-1014.5607124567032,0.021760976,0.008328991,-1014.5607124567032,17.889044046401978
-636.0599019163749,1.2614337,0.8723960149518193,7294.314115047455,27.166641,0.0,3.3019898,-888.015198469162,0.0,371,-0.033726517,3.1789146e-08,0.03372655,0.0016140937805175781,0.10413575172424316,12.932039976119995,-1.1139675185696145,8.336027732979153,1,-888.015198469162,0.056197286,0.0070825936,-888.015198469162,18.161917686462402
nan,1.2659833,nan,7312.1311774253845,27.35716,0.0,3.3089783,nan,nan,372,nan,nan,nan,0.0015499591827392578,0.09065651893615723,12.62216329574585,nan,nan,1,nan,0.033780877,0.0,nan,17.812754154205322
-481.10388351197713,1.2659833,nan,7330.174268722534,27.35716,0.0,3.3089783,-682.6410772204399,0.0,373,nan,nan,nan,0.0016047954559326172,0.1052255630493164,12.887857437133789,nan,12.627532855799675,1,-682.6410772204399,0.06296682,0.0,-682.6410772204399,18.037076473236084
nan,1.2659833,nan,7347.969044685364,27.35716,0.0,3.3089783,nan,nan,374,nan,nan,nan,0.0015552043914794922,0.0974569320678711,12.5970139503479,nan,nan,1,nan,0.042898674,0.0,nan,17.7905912399292
-455.46175824780704,1.2659833,nan,7366.188952922821,27.35716,0.0,3.3089783,-630.3338134288788,0.0,375,nan,nan,nan,0.0017015933990478516,0.10814142227172852,13.005367517471313,nan,15.794383833032702,1,-630.3338134288788,0.11179821,0.0,-630.3338134288788,18.21596074104309
nan,1.2659833,nan,7384.425600767136,27.35716,0.0,3.3089783,nan,nan,376,nan,nan,nan,0.0015931129455566406,0.12088751792907715,12.95815658569336,nan,nan,1,nan,0.0895586,0.0,nan,18.23260188102722
-771.9358033365935,1.2659833,nan,7402.268793821335,27.35716,0.0,3.3089783,-1037.8949627876282,0.0,377,nan,nan,nan,0.0016627311706542969,0.09609103202819824,12.604572534561157,nan,5.863728178328617,1,-1037.8949627876282,0.052390367,0.0,-1037.8949627876282,17.839349508285522
-756.3503415351173,1.2659833,0.8491898758531896,7420.112383842468,27.35716,0.0,3.3089783,-1024.2006447315216,0.0,378,-0.10146332,-3.1789146e-08,0.10146329,0.0016300678253173828,0.10132408142089844,12.567786455154419,0.9432966244719153,7.867103930526171,1,-1024.2006447315216,0.004277911,0.008059798,-1024.2006447315216,17.837756156921387
-721.0746613503386,1.2868124,0.7629979086353595,7438.192354917526,28.249033,0.0,3.3410592,-984.0467898845673,0.0,379,-0.05046501,-0.0,0.05046501,0.0017285346984863281,0.09775829315185547,12.934738159179688,0.8786762754615144,7.832112479005804,1,-984.0467898845673,0.02651546,0.006454282,-984.0467898845673,18.076046466827393
-467.78643246568055,1.2867734,0.8780509389256607,7456.439036369324,28.234253,0.0,3.3405359,-615.045548915863,0.0,380,-0.0,-0.0,0.0,0.0015866756439208984,0.12057113647460938,12.941591024398804,0.7520736391542541,6.194673216193824,1,-615.045548915863,0.04673476,0.0,-615.045548915863,18.2424955368042
-712.9744456621075,1.2867734,0.9031005544795353,7474.340390443802,28.234253,0.0,3.3405359,-974.869225025177,0.0,381,-0.086621,-1.5894573e-08,0.08662099,0.0015823841094970703,0.10690045356750488,12.69262981414795,0.30710492053054705,7.483468380601608,1,-974.869225025177,0.0060352264,0.007219093,-974.869225025177,17.89529848098755
-700.5384299937872,1.2727923,0.8133969160934066,7492.176570892334,27.641138,0.0,3.3193052,-951.6820905208588,0.0,382,-0.036552016,-0.0,0.036552016,0.0015857219696044922,0.0951993465423584,12.722065687179565,0.4819895409512214,8.43553692754498,1,-951.6820905208588,0.0238111,0.008668879,-951.6820905208588,17.8297176361084
-510.09861854570505,1.297046,0.8407503506387256,7522.415459156036,28.715948,0.0,3.3574526,-679.5989275723696,108.16490332782269,383,-0.06701921,-3.40598e-08,0.06701917,0.0029375553131103516,0.2065441608428955,24.89604878425598,0.21254485699124315,11.906777559701869,2,-787.7638309001923,0.22493137,0.006797682,-571.4340242445469,30.234896898269653
-784.9127866141665,1.2951734,0.8227867111601124,7540.210892438889,28.628918,0.0,3.3544173,-1053.6350705623627,0.0,384,-0.03991197,-3.1789146e-08,0.039911937,0.001560211181640625,0.10064816474914551,12.602129936218262,-0.17093204232113868,6.173826026427021,1,-1053.6350705623627,0.019886222,0.006639691,-1053.6350705623627,17.790931224822998
-763.7647563522678,1.325049,0.900809298269285,7558.065453290939,29.949898,0.0,3.399526,-1032.2229211330414,0.0,385,-0.015444056,6.357829e-08,0.015444119,0.0015735626220703125,0.09688067436218262,12.695300102233887,0.5872230720383713,6.501153078844251,1,-1032.2229211330414,0.0042251362,0.0075722835,-1032.2229211330414,17.850472688674927
-695.4789375659947,1.3333123,0.9069659496754272,7575.87623167038,30.323801,0.0,3.411933,-948.7974243164062,0.0,386,-0.046774577,-6.357829e-08,0.046774514,0.0016632080078125,0.0991508960723877,12.66174054145813,0.7808710350727344,8.201978916135452,1,-948.7974243164062,0.010069338,0.008479772,-948.7974243164062,17.806623935699463
-755.2790068610708,1.3506571,0.7645445403382509,7593.758538246155,31.091522,0.0,3.4369352,-1022.8577401638031,0.0,387,-0.14312339,-1.11262004e-07,0.14312328,0.0016889572143554688,0.10285043716430664,12.653452157974243,0.9363531244227059,6.412586381524564,1,-1022.8577401638031,0.012871509,0.008373948,-1022.8577401638031,17.878008604049683
-777.9503998715643,1.3767936,0.8832720585419414,7611.4118666648865,32.289455,0.0,3.4747407,-1047.3111011981964,0.0,388,-0.05863037,-0.0,0.05863037,0.0016736984252929688,0.10353755950927734,12.480888605117798,0.6709811460689779,6.420493520589614,1,-1047.3111011981964,0.001645037,0.006894094,-1047.3111011981964,17.649412393569946
nan,1.3741788,nan,7629.440751075745,32.222103,0.0,3.4726527,nan,nan,389,nan,nan,nan,0.001657247543334961,0.09864234924316406,12.713193655014038,nan,nan,1,nan,0.0041765044,0.0,nan,18.02255082130432
-439.47814777652957,1.3741788,nan,7647.726354122162,32.222103,0.0,3.4726527,-597.5778116583824,0.0,390,nan,nan,nan,0.001622915267944336,0.11108851432800293,13.138159275054932,nan,16.220610095350725,1,-597.5778116583824,0.17044109,0.0,-597.5778116583824,18.281203031539917
-791.7463105457444,1.3741788,0.8929486396965942,7665.577898979187,32.222103,0.0,3.4726527,-1060.7721571922302,0.0,391,-0.058594767,-0.0,0.058594767,0.0016148090362548828,0.09903502464294434,12.588887691497803,-126.38470577020644,5.532249260867153,1,-1060.7721571922302,0.0047099576,0.007533079,-1060.7721571922302,17.847161769866943
-781.8126524145879,1.3564303,0.9188665051137109,7683.403265953064,31.376045,0.0,3.4460447,-1050.5734524428844,0.0,392,-0.06032683,6.357829e-08,0.060326893,0.001646280288696289,0.09258270263671875,12.669135093688965,0.9801787887132991,6.581709333165863,1,-1050.5734524428844,0.013737676,0.00788429,-1050.5734524428844,17.821459770202637
-808.8348438079818,1.3440219,0.7681133467668271,7701.096233129501,30.834726,0.0,3.4286416,-1079.578632593155,0.0,393,-0.07926836,-1.5894573e-08,0.079268344,0.001641988754272461,0.09641337394714355,12.517590045928955,0.9992969025274381,5.4370794787957495,1,-1079.578632593155,0.002765748,0.008431614,-1079.578632593155,17.687991857528687
-774.9219577539617,1.324468,0.8298473439004523,7719.04608631134,29.942642,0.0,3.3992836,-1044.987096786499,0.0,394,-0.039095465,-0.0,0.039095465,0.001718759536743164,0.10331416130065918,12.83462405204773,0.9720306464163995,7.425702550948088,1,-1044.987096786499,0.021167247,0.0078114774,-1044.987096786499,17.944166898727417
nan,1.3182482,nan,7736.830592870712,29.667992,0.0,3.3900688,nan,nan,395,nan,nan,nan,0.001621246337890625,0.09648633003234863,12.568283557891846,nan,nan,1,nan,0.0033778485,0.0,nan,17.78062677383423
nan,1.3182482,nan,7754.742089986801,29.667992,0.0,3.3900688,nan,nan,396,nan,nan,nan,0.0015888214111328125,0.0927741527557373,12.75118637084961,nan,nan,1,nan,0.004579783,0.0,nan,17.90700387954712
nan,1.3182482,nan,7772.648573637009,29.667992,0.0,3.3900688,nan,nan,397,nan,nan,nan,0.0015828609466552734,0.10109496116638184,12.773494958877563,nan,nan,1,nan,0.024499968,0.0,nan,17.902690649032593
-749.5026230043796,1.3182482,nan,7790.625328063965,29.667992,0.0,3.3900688,-1016.3443732261658,0.0,398,nan,nan,nan,0.001627206802368164,0.10310554504394531,12.755786418914795,nan,6.194964589903353,1,-1016.3443732261658,0.025933685,0.0,-1016.3443732261658,17.972607135772705
-719.9961041597157,1.3182482,0.9110635338022889,7808.575313568115,29.667992,0.0,3.3900688,-977.5892951488495,0.0,399,-0.05434211,-0.0,0.05434211,0.0016078948974609375,0.10277271270751953,12.79253101348877,0.7169879684446361,7.798182763125839,1,-977.5892951488495,0.023480682,0.0069099674,-977.5892951488495,17.94329857826233
nan,1.311041,nan,7826.572989225388,29.353323,0.0,3.3794057,nan,nan,400,nan,nan,nan,0.001592397689819336,0.10315084457397461,12.745946645736694,nan,nan,1,nan,0.030519467,0.0,nan,17.99089002609253
nan,1.311041,nan,7844.645444154739,29.353323,0.0,3.3794057,nan,nan,401,nan,nan,nan,0.0015840530395507812,0.10879993438720703,12.811758756637573,nan,nan,1,nan,0.0027348804,0.0,nan,18.068496465682983
-726.022656022142,1.311041,nan,7862.668714046478,29.353323,0.0,3.3794057,-980.3229193687439,0.0,402,nan,nan,nan,0.0015606880187988281,0.10800647735595703,12.906258821487427,nan,9.392706423647846,1,-980.3229193687439,0.0066475444,0.0,-980.3229193687439,18.018773078918457
-696.6921174393324,1.311041,0.85830868967945,7880.70490026474,29.353323,0.0,3.3794057,-954.7847054004669,0.0,403,-0.06151695,-0.0,0.06151695,0.0016469955444335938,0.11035966873168945,12.886856079101562,-1.80416995533426,8.244217375859336,1,-954.7847054004669,0.011144613,0.008620914,-954.7847054004669,18.03058362007141
-812.805140264292,1.2968985,0.8142409378423707,7898.531381845474,28.706001,0.0,3.3571062,-1083.7056989967823,0.0,404,-0.037549686,-0.0,0.037549686,0.0015516281127929688,0.09058237075805664,12.591189861297607,0.43718996766331686,5.552075622842647,1,-1083.7056989967823,0.011737976,0.00829041,-1083.7056989967823,17.820546865463257
-464.1401943529494,1.2730781,0.6888394699270304,7922.630465745926,27.663548,0.0,3.3201156,-602.3222789764404,469.42440366744995,405,-0.07761928,-1.1239733e-07,0.077619165,0.0020105838775634766,0.12155628204345703,18.87509512901306,0.6920604862351595,3.5260553333366715,2,-1071.7466826438904,0.011855883,0.009549558,-132.89787530899048,24.09484553337097
-734.9580766210867,1.3341473,0.854631476252693,7940.535402297974,30.395983,0.0,3.4143105,-1001.775396823883,0.0,406,-0.06532478,-3.1789146e-08,0.06532475,0.0016286373138427734,0.09999394416809082,12.709240198135376,-1.5931995252318778,7.527606286580774,1,-1001.775396823883,0.015748657,0.009116224,-1001.775396823883,17.90089178085327
-694.2648906564398,1.3565197,0.8168538211244741,7958.707959651947,31.424122,0.0,3.4475758,-948.0734059810638,0.0,407,-0.106786475,-0.0,0.106786475,0.0015718936920166016,0.11093807220458984,12.990509271621704,0.8727942696651428,10.96968850871187,1,-948.0734059810638,0.023850951,0.0095443195,-948.0734059810638,18.168391466140747
-690.1776393936198,1.3468127,0.7896911237234836,7976.9980001449585,30.960327,0.0,3.4327066,-934.3171142339706,0.0,408,-0.049666088,-4.7683717e-08,0.04966604,0.0016422271728515625,0.1156013011932373,13.129153728485107,0.9865970104910797,10.419451129082594,1,-934.3171142339706,0.0453213,0.009061827,-934.3171142339706,18.28566598892212
-740.7096763491979,1.3804985,0.8211027734585237,7994.991271734238,32.502197,0.0,3.4813077,-1007.9086809158325,0.0,409,-0.048324935,-0.0,0.048324935,0.0016055107116699219,0.10773801803588867,12.84252667427063,0.9674332055579258,7.124624342784858,1,-1007.9086809158325,0.01173396,0.0069723115,-1007.9086809158325,17.98926544189453
