IRLMedianLogQtau,ExplainedVariance,OriginalTaskAverageReturn,ProcessExecTime,EnvExecTime,AveragePolicyStd,Entropy,Perplexity,IRLAverageEnergy,IRLRewardMean,IRLAverageLogQtau,NumTrajs,IRLRewardMin,IRLLoss,LossAfter,PolicyExecTime,Iteration,IRLMedianExpertLogQtau,MaxReturn,Time,StdReturn,LossBefore,MeanKLBefore,AverageReturn,MeanKL,IRLAverageExpertEnergy,MinReturn,IRLAverageExpertLogQtau,ItrTime,dLoss,IRLRewardMax,AverageDiscountedReturn
0.55513775,0.8034101619303121,-179.64996372762235,0.006499767303466797,0.03779888153076172,0.18372482,-0.27537775,0.7592853,1.3176079,-1.3176079,0.30981183,10,-7.1709685,0.3828463,0.00207561650313437,0.04614400863647461,873,-2.938062,-63.097479201853275,266.57747411727905,52.29163834827529,0.027537772431969643,0.0,-131.76079058498144,0.006410989444702864,0.6456657,-221.5524632409215,-9.92142,0.3019707202911377,0.025462155928835273,0.35748324,-100.83079261734886
0.50886893,0.7441924610762742,-190.03526833777065,0.0062983036041259766,0.03625082969665527,0.18479688,-0.26955938,0.7637159,1.1051309,-1.1051309,0.27362084,10,-7.513676,0.41041213,-0.017191490158438683,0.04765772819519043,874,-2.887804,-18.974923312664032,266.88042187690735,61.239095015419,0.02695593610405922,0.0,-110.51308064013719,0.009986440651118755,0.48712257,-212.3999936133623,-9.794406,0.2947704792022705,0.0441474262624979,0.6349185,-85.2971044380967
0.52683485,0.7772513178229062,-132.87888244723618,0.005919933319091797,0.03715682029724121,0.18623622,-0.2618008,0.76966435,1.239299,-1.239299,0.23659183,10,-7.565338,0.3906828,-0.01079232431948185,0.048175811767578125,875,-2.8348114,-48.12048075348139,267.2067165374756,78.4556169174912,0.026180073618888855,0.0,-123.92991820424795,0.009663710370659828,0.7390458,-311.42300628498197,-9.615661,0.318267822265625,0.036972397938370705,0.335208,-89.94661098110177
0.54176104,0.12311088608774856,-151.8583094438481,0.005952119827270508,0.034111976623535156,0.18911894,-0.24644046,0.7815779,1.0152836,-1.0152836,0.27303204,10,-5.2217994,0.41270092,-0.008457424119114876,0.045024871826171875,876,-2.7542996,-59.63660431653261,267.5193917751312,27.05441970068899,0.02464405633509159,0.0,-101.52836702130735,0.006499065551906824,0.67945236,-161.78804799169302,-9.31474,0.2988710403442383,0.03310148045420647,0.49565864,-75.66677670761376
0.5297847,0.7666113996634485,-178.31636646043663,0.005656719207763672,0.033603668212890625,0.18877053,-0.24828433,0.7801381,1.0877186,-1.0877186,0.2563445,10,-6.30469,0.41651538,-0.010883252136409283,0.04177999496459961,877,-2.7675936,-42.69921115040779,267.80612802505493,47.75151413009463,0.02482842281460762,0.0,-108.77185899838805,0.009960286319255829,0.57100886,-221.04825919866562,-9.342502,0.2761824131011963,0.0357116749510169,0.37775382,-82.67013757584981
0.54707265,0.8350950150555834,-160.11076970789526,0.005948305130004883,0.03632068634033203,0.18780442,-0.25341582,0.7761451,0.8939984,-0.8939984,0.2731936,10,-5.51231,0.40485996,-0.020327728241682053,0.04147744178771973,878,-2.8004093,-27.18068315088749,268.1283416748047,35.6463908175504,0.02534157782793045,0.0,-89.39984314665199,0.009880597703158855,0.55363905,-153.7047147154808,-9.489425,0.31363368034362793,0.0456693060696125,0.54968935,-68.30934874322706
0.52491915,0.8376684524361611,-158.34794119297393,0.00622105598449707,0.03356218338012695,0.18868588,-0.24873309,0.7797881,0.95498425,-0.95498425,0.25046524,10,-6.405714,0.40935907,-0.03488824516534805,0.0436403751373291,879,-2.7714171,-70.90652848780155,268.41825008392334,24.265318391286435,0.024873314425349236,0.0,-95.49842403009534,0.006641112267971039,0.51240623,-141.45817144215107,-9.340627,0.2841041088104248,0.05976155959069729,0.6485746,-75.11472111921226
0.517831,0.8637267449642532,-156.9433955457352,0.006395578384399414,0.03538107872009277,0.18958394,-0.2439851,0.7834993,0.8853647,-0.8853647,0.25223798,10,-5.1505027,0.39506608,-0.00462728226557374,0.04672646522521973,880,-2.7442255,-33.51089537143707,268.7278907299042,31.893137381098548,0.024398500099778175,0.0,-88.5364667840302,0.009956032037734985,0.49927515,-149.51038812100887,-9.270839,0.3005683422088623,0.029025782365351915,1.0767236,-69.26270907747667
0.52207196,0.5158978700636454,-161.66442809121585,0.006123065948486328,0.03686690330505371,0.1901903,-0.24079175,0.7860053,1.1651238,-1.1651238,0.27250904,10,-6.7504497,0.40093186,-0.006835595238953829,0.04676222801208496,881,-2.7388878,-42.193785190582275,269.0221390724182,63.43117352999096,0.024079162627458572,0.0,-116.51237454712391,0.0064129955135285854,0.53277737,-259.27230083942413,-9.219387,0.2852003574371338,0.0309147578664124,0.67273957,-86.52915818749625
0.50522316,0.6841855064365959,-185.80508638294924,0.005925893783569336,0.037698984146118164,0.19091724,-0.23697706,0.7890094,1.1029468,-1.1029468,0.2333148,10,-6.7418637,0.40323198,-0.023234691470861435,0.046982765197753906,882,-2.7208056,-4.455529473721981,269.34005641937256,42.723142620547875,0.02369769662618637,0.0,-110.29468489028514,0.006438687909394503,0.5019591,-158.7483103312552,-9.160117,0.3090529441833496,0.046932388097047806,1.3810081,-87.41762603604568
0.5107659,0.7996778781059813,-219.0843060763269,0.00587010383605957,0.033475399017333984,0.19330023,-0.22457217,0.7988579,1.1194617,-1.1194617,0.23907195,10,-6.4117064,0.38041455,-0.004313733894377947,0.04275941848754883,883,-2.654078,-33.61645735055208,269.63854146003723,52.539640643639764,0.022457217797636986,0.0,-111.94616204835475,0.006403723731637001,0.3521185,-210.08246794715524,-8.954296,0.2824578285217285,0.026770951692014933,0.90726507,-89.376043606123
0.48379952,0.7489531129424649,-134.1332694659333,0.006200551986694336,0.03725385665893555,0.19372052,-0.22240023,0.80059487,0.90699524,-0.90699524,0.20387153,10,-5.783749,0.44086072,-0.013537619262933731,0.04726243019104004,884,-2.6393359,-48.45236751437187,269.948135137558,39.713873934115796,0.02224004454910755,0.0,-90.69952643960714,0.006504345685243607,0.64447147,-201.41515135765076,-8.90628,0.3019099235534668,0.03577766381204128,0.6993675,-66.21502116664583
0.5299148,0.4621808497307339,-99.44356885805043,0.0057773590087890625,0.034157752990722656,0.19304346,-0.22590162,0.7977966,0.9895531,-0.9895531,0.26825875,10,-6.184819,0.40052512,-0.00617084139958024,0.041159629821777344,885,-2.6486797,-56.89703866839409,270.2532436847687,44.014200717592104,0.022590164095163345,0.0,-98.9553039982915,0.006514239124953747,0.65147644,-199.2551016509533,-8.949464,0.28415846824645996,0.028761005494743586,0.54169333,-72.86135953619024
0.51547873,0.8760431874767959,-172.91033593647543,0.006549358367919922,0.03723406791687012,0.19089557,-0.23709013,0.78892016,1.0091109,-1.0091109,0.23850544,10,-6.3902893,0.4027911,-0.007143481634557247,0.04567527770996094,886,-2.7289991,-48.03630477935076,270.5576739311218,26.162342536285905,0.023709017783403397,0.0,-100.9111006565392,0.006570978555828333,0.5968135,-137.51681569218636,-9.194732,0.2968027591705322,0.030852499417960644,0.6800228,-77.1310331519782
0.5079702,0.8935994857908891,-111.85526924580142,0.006289243698120117,0.03638124465942383,0.1898076,-0.24280603,0.78442365,0.9446241,-0.9446241,0.2635025,10,-6.2402377,0.41780862,-0.0049998825415968895,0.04530835151672363,887,-2.7572503,-55.45920003205538,270.86080837249756,24.451851065777923,0.024280600249767303,0.0,-94.46241832002997,0.006612066645175219,0.7163721,-135.46350540220737,-9.329701,0.29468679428100586,0.029280482791364193,0.5411798,-67.94683837334367
0.51117736,0.7416873681657508,-147.629773830185,0.005608081817626953,0.03197908401489258,0.19129871,-0.23498066,0.7905861,1.015774,-1.015774,0.24100566,10,-6.8749056,0.42191386,-0.006675558164715767,0.04106593132019043,888,-2.7058287,-46.16765460371971,271.1523230075836,36.20233407878861,0.023498062044382095,0.0,-101.57740868702531,0.009186618030071259,0.68512404,-185.26412263140082,-9.096753,0.27261829376220703,0.030173620209097862,0.66777396,-75.23668368337397
0.50233424,0.9150169357968212,-160.25211026952974,0.006008625030517578,0.036106109619140625,0.19367073,-0.22265744,0.800389,0.98390967,-0.98390967,0.22605698,10,-5.276941,0.4143173,-0.036889735609292984,0.04861640930175781,889,-2.6421013,-47.275068778544664,271.44355177879333,34.749796176175806,0.022265737876296043,0.0,-98.39096591100096,0.009843967854976654,0.64176524,-154.12477850914001,-8.862675,0.28321361541748047,0.05915547348558903,0.51276726,-73.42879423952142
0.504567,0.8697886750031013,-162.82335677615248,0.006707191467285156,0.03677082061767578,0.19288681,-0.22671342,0.7971492,1.0212392,-1.0212392,0.22713232,10,-5.577742,0.4145442,-0.016584228724241257,0.04510354995727539,890,-2.6831384,-28.52165223658085,271.74606108665466,36.26333492614772,0.022671345621347427,0.0,-102.12391405999661,0.009987656027078629,0.560454,-153.76370261609554,-8.959587,0.2950918674468994,0.039255574345588684,0.8941294,-77.12577279158408
0.4955057,0.8694695980736543,-126.28380869563459,0.005736351013183594,0.033916473388671875,0.19337012,-0.22421068,0.7991468,0.8910431,-0.8910431,0.2126041,10,-5.4017906,0.41437703,-0.03789806738495827,0.04460024833679199,891,-2.656422,-51.08143702149391,272.0572729110718,33.91081571391719,0.022421056404709816,0.0,-89.10431188419462,0.009656480513513088,0.6103375,-173.32085164636374,-8.820838,0.3001284599304199,0.06031912378966808,0.6025202,-64.3384724632658
0.49649584,0.8465442244539643,-199.1977227373403,0.006557941436767578,0.03745532035827637,0.19860265,-0.19751081,0.8207713,1.0285989,-1.0285989,0.22703537,10,-5.2394557,0.40265095,0.0018013276858255267,0.04817843437194824,892,-2.5027637,-12.471381828188896,272.3627452850342,47.43147501913152,0.01975107379257679,0.0,-102.8598915912211,0.0064919451251626015,0.4151376,-176.483379855752,-8.302051,0.2981090545654297,0.017949746106751263,0.67182785,-79.83191618369841
0.45199066,0.8626864709679254,-165.1114756574709,0.006316184997558594,0.03621172904968262,0.19636343,-0.20884967,0.81151724,1.1435906,-1.1435906,0.18320192,10,-5.431743,0.39562634,-0.013142730109393597,0.04649543762207031,893,-2.5682888,-32.6423921585083,272.6710295677185,37.53307201713133,0.02088497206568718,0.0,-114.3590598359704,0.006439947057515383,0.54924154,-168.12473144382238,-8.424367,0.29970479011535645,0.034027702175080776,0.6839747,-86.60710492587381
0.49946386,0.8538084472216674,-160.24831789439318,0.006739139556884766,0.0368351936340332,0.19526546,-0.21445695,0.80697954,0.989688,-0.989688,0.22059476,10,-4.988683,0.41392013,-0.0058323051780462265,0.04543638229370117,894,-2.5918624,-35.42680335044861,272.97803711891174,44.702463108938794,0.02144569344818592,0.0,-98.96880351081491,0.00665168184787035,0.5731677,-174.8330159187317,-8.586474,0.2992274761199951,0.027277998626232147,0.6539426,-73.13188608626932
0.46883383,0.8728113012299181,-218.61290144593872,0.005702972412109375,0.03253293037414551,0.19665918,-0.20734446,0.8127397,1.3481975,-1.3481975,0.18669105,10,-6.0587306,0.41445374,-0.016965603455901146,0.053603172302246094,895,-2.5555844,-74.58599736914039,273.2756085395813,51.26805458879514,0.02073444426059723,0.0,-134.81975784935057,0.006481182295829058,0.5677579,-239.1435656696558,-8.493618,0.2900567054748535,0.037700047716498375,0.5568168,-104.54923505973609
0.5018328,0.8453662814895687,-156.6288295283225,0.005988121032714844,0.03600716590881348,0.19532403,-0.2141567,0.8072219,0.9851482,-0.9851482,0.23934701,10,-5.241666,0.4022073,-0.02378934808075428,0.04894256591796875,896,-2.6018412,-33.554668232798576,273.5652656555176,47.000568283827405,0.021415673196315765,0.0,-98.51481978446245,0.009699526242911816,0.53686476,-187.07919515669346,-8.65426,0.28438448905944824,0.045205021277070045,0.7382541,-72.41190120534603
0.48445994,0.8686226739743705,-196.45103817335936,0.006422281265258789,0.03512859344482422,0.19903779,-0.19532204,0.8225697,1.0016165,-1.0016165,0.22321975,10,-5.2609754,0.4076849,-0.007594957482069731,0.04787302017211914,897,-2.5076509,-4.446566704660654,273.85655641555786,50.7538482186165,0.0195322148501873,0.0,-100.16164430305362,0.0064313351176679134,0.34950224,-177.30594553798437,-8.338723,0.2836601734161377,0.027127172332257032,0.6166972,-80.43190933211375
0.48121732,0.8270836532744205,-194.6314222953285,0.006142854690551758,0.038173675537109375,0.19909883,-0.19501536,0.82282203,0.97876126,-0.97876126,0.22991407,10,-5.3858976,0.38603207,-0.003720266744494438,0.04496479034423828,898,-2.5062609,-50.487601067870855,274.1538758277893,35.05777372108994,0.01950153335928917,0.0,-97.87612179517745,0.006422446109354496,0.4174523,-155.15664264932275,-8.295106,0.2890584468841553,0.023221800103783607,0.3825366,-77.16175655261993
0.43567842,0.8257218030271216,-146.4481089279422,0.006575822830200195,0.03473401069641113,0.19864614,-0.19729163,0.82095116,0.9049945,-0.9049945,0.15918732,10,-4.8575215,0.41982138,-0.03397034853696823,0.043451786041259766,899,-2.503838,-41.82989068329334,274.4502956867218,37.15105788132326,0.019729159772396088,0.0,-90.49944241717458,0.009476739913225174,0.5327638,-167.20759378373623,-8.278013,0.28481507301330566,0.05369950830936432,0.4117466,-66.39610524998477
0.4651392,0.8987362678937032,-186.09248761537768,0.0059049129486083984,0.03546738624572754,0.19935432,-0.19373298,0.8238779,1.1176138,-1.1176138,0.19335309,10,-5.0132565,0.39653626,-0.001138304709456861,0.04543924331665039,900,-2.4959445,-42.838565811514854,274.7401511669159,36.06207820752699,0.019373295828700066,0.0,-111.76137034520507,0.009932896122336388,0.59155315,-162.6821650788188,-8.148699,0.2825155258178711,0.020511600538156927,0.3961494,-83.90803785745325
0.47177583,0.9114135863306712,-159.65467486848007,0.005925893783569336,0.036530494689941406,0.19936556,-0.1936767,0.82392424,0.93098885,-0.93098885,0.21912093,10,-5.205819,0.40240544,-0.01558813638985157,0.04412341117858887,901,-2.4997177,-64.1823056563735,275.04043316841125,15.777557373990627,0.01936768926680088,0.0,-93.09888044819236,0.006585234310477972,0.49447012,-123.05825051665306,-8.22188,0.29212474822998047,0.03495582565665245,1.0133005,-73.15143049733884
0.46777672,0.6038588159342844,-272.2143027543935,0.006148815155029297,0.035828351974487305,0.19789365,-0.20108691,0.81784135,1.3684118,-1.3684118,0.206068,10,-5.1974826,0.36282486,-0.016119878739118576,0.04548931121826172,902,-2.5434222,-43.45596343278885,275.33259558677673,66.01327355554481,0.02010870724916458,0.0,-136.8411627110094,0.009653950110077858,0.14413969,-258.3459424749017,-8.369907,0.28237175941467285,0.03622858598828316,0.8909815,-107.66103156257086
0.45595658,0.42236969555807036,-86.87639297552225,0.005845546722412109,0.03684735298156738,0.19962253,-0.19238862,0.8249862,0.84828985,-0.84828985,0.18596421,10,-4.466976,0.45578715,-0.009954658336937428,0.044712066650390625,903,-2.4839933,-56.649607330560684,275.62811040878296,18.85936128209183,0.019238868728280067,0.0,-84.82898309677839,0.00985622126609087,0.6979548,-123.07816395163536,-8.191329,0.2855358123779297,0.029193527065217495,0.8966088,-59.3384781375388
0.5010766,0.8899071732423205,-112.25847413374875,0.00598907470703125,0.035610198974609375,0.19893955,-0.1958158,0.82216364,0.9547884,-0.9547884,0.23572168,10,-4.8145432,0.42082188,-0.020283985882997513,0.04514169692993164,904,-2.4969888,-56.42075891792774,275.9438536167145,27.77366553161325,0.019581574946641922,0.0,-95.47883899211884,0.009870702400803566,0.68175274,-146.99918507039547,-8.305034,0.3071765899658203,0.039865560829639435,0.7270177,-67.87293517943428
0.4855337,0.8731913904294265,-129.6481397157849,0.005753517150878906,0.03398394584655762,0.19684985,-0.20637536,0.81352764,0.80355895,-0.80355895,0.20136559,10,-4.7839804,0.4315898,-0.02413618378341198,0.04367542266845703,905,-2.560343,-40.53777910768986,276.2342653274536,29.290195522925348,0.020637521520256996,0.0,-80.35589829087257,0.006401005666702986,0.47192606,-134.22227208316326,-8.530827,0.2808694839477539,0.044773705303668976,0.800576,-59.15660890101741
0.47337717,0.7941177144299475,-159.4726772443151,0.006850481033325195,0.03683161735534668,0.1987752,-0.19664231,0.82148445,0.9556924,-0.9556924,0.20064183,10,-5.045923,0.42309558,-0.019869862124323845,0.04569220542907715,906,-2.500403,-17.91519919037819,276.53606843948364,37.29355832095399,0.019664233550429344,0.0,-95.56923873387277,0.009561378508806229,0.48546988,-152.16099382564425,-8.329633,0.2922537326812744,0.03953409567475319,1.2731996,-73.73388233040224
0.47118318,0.6937173642203196,-168.08509767630275,0.005727291107177734,0.034232378005981445,0.20008832,-0.19005767,0.82691145,1.0436431,-1.0436431,0.18702337,10,-5.4933963,0.43106592,-0.0059257554821670055,0.0462956428527832,907,-2.456706,-45.501722149550915,276.83575105667114,56.27971098022973,0.019005777314305305,0.0,-104.36431200914085,0.00657056225463748,0.4771978,-237.23092772439122,-8.12713,0.29230713844299316,0.02493153279647231,0.8732738,-75.70565647318372
0.45541006,0.8289242423358533,-142.76318202838354,0.0060842037200927734,0.03592061996459961,0.20027566,-0.18912183,0.82768565,0.8978962,-0.8978962,0.20506378,10,-4.8664036,0.42721453,-0.012634952552616596,0.04222583770751953,908,-2.449404,-53.308002796024084,277.13388228416443,32.396668279522395,0.01891218312084675,0.0,-89.7896166037768,0.006485161371529102,0.5190941,-150.6546945683658,-8.092732,0.2906639575958252,0.031547135673463345,0.6266922,-65.47894718686442
0.4286184,0.8220522338318945,-145.11208238490627,0.005725383758544922,0.03519725799560547,0.20009373,-0.19003105,0.82693344,0.86392075,-0.86392075,0.16555877,10,-4.8738475,0.4273693,-0.01655491627752781,0.04648423194885254,909,-2.4706228,-55.132907688617706,277.4345190525055,21.353227362408823,0.019003108143806458,0.0,-86.39208041876554,0.006442224606871605,0.4590982,-137.24427254498005,-8.174188,0.2930409908294678,0.03555802442133427,0.5457048,-67.07441102868752
0.46344417,0.714253490540212,-163.71385435871747,0.006653547286987305,0.04160952568054199,0.19955485,-0.19272766,0.82470655,1.0443382,-1.0443382,0.1894243,10,-5.0725985,0.43258432,-0.019219903275370598,0.047943115234375,910,-2.4823585,-44.8830895870924,277.74756813049316,44.49222742621341,0.019272781908512115,0.0,-104.43382687941194,0.009956929832696915,0.5702743,-190.8501408174634,-8.187667,0.30507993698120117,0.03849268518388271,0.49706143,-78.35629328787054
0.48112375,0.7231942784402752,-121.30970209966253,0.005774259567260742,0.03421950340270996,0.19992927,-0.19085312,0.82625395,0.9393407,-0.9393407,0.18865436,10,-5.7074814,0.42586872,-0.02573453076183796,0.04503917694091797,911,-2.4635916,-53.14696600660682,278.0402364730835,35.50703147764665,0.019085315987467766,0.0,-93.93406979776918,0.009966625832021236,0.5985655,-184.84897128865123,-8.112327,0.28370189666748047,0.044819846749305725,0.71441805,-70.2312685997301
0.48864725,0.7982762330297677,-178.2683935523175,0.0057828426361083984,0.036287784576416016,0.20031336,-0.18893375,0.82784134,1.1554586,-1.1554586,0.18814763,10,-5.6322885,0.40515554,-0.02054077945649624,0.04904937744140625,912,-2.4371462,-61.01827309653163,278.33532071113586,41.7684441565625,0.01889338344335556,0.0,-115.5458654705435,0.009586937725543976,0.61795104,-192.07197442650795,-8.036441,0.28728294372558594,0.0394341628998518,0.20574276,-88.10723961651192
0.42967772,0.8280949473304665,-184.23583139810233,0.006292819976806641,0.03657054901123047,0.20319897,-0.17463103,0.8397668,1.2397859,-1.2397859,0.13053471,10,-6.191597,0.42162097,-0.014365152455866337,0.04668092727661133,913,-2.3611107,-78.3096460327506,278.64161467552185,30.57153806397165,0.017463112249970436,0.0,-123.97858608216048,0.0064064203761518,0.66068137,-174.7245438322425,-7.8651805,0.29767632484436035,0.03182826470583677,0.31007674,-96.34825558199768
0.44442484,0.8489199756156338,-192.09007280080465,0.006006002426147461,0.03525829315185547,0.20452587,-0.16812228,0.8452505,1.0971428,-1.0971428,0.14374252,10,-5.3010893,0.4307526,-0.017631107941269875,0.04279494285583496,914,-2.3319955,-22.16664481908083,278.9638695716858,45.7505189523968,0.016812244430184364,0.0,-109.71427358463407,0.0066311475820839405,0.61402905,-197.73201214522123,-7.798886,0.3144083023071289,0.03444335237145424,0.8891534,-83.52376637530634
0.43519744,0.7398715090273248,-201.22721162069803,0.005824565887451172,0.0337674617767334,0.20410913,-0.1701622,0.843528,1.1044974,-1.1044974,0.13646165,10,-5.3557773,0.42932826,-0.010229330509901047,0.043787479400634766,915,-2.3489838,-3.6307274736464024,279.28214406967163,53.01512268389722,0.017016218975186348,0.0,-110.4497438825667,0.006848700810223818,0.4945732,-198.24700358882546,-7.8135734,0.30704474449157715,0.027245549485087395,1.1632999,-86.09147378723446
0.45457715,0.8458956699895053,-165.1491915763294,0.006331682205200195,0.03558492660522461,0.20308706,-0.1751821,0.83930415,1.0539569,-1.0539569,0.15268183,10,-5.372608,0.42083743,-0.02246369794011116,0.04819297790527344,916,-2.3616261,-41.11956948041916,279.59965467453003,31.38069211846294,0.01751820743083954,0.0,-105.39568805359303,0.0067368862219154835,0.5821529,-161.01412634924054,-7.87105,0.30896472930908203,0.0399819053709507,0.75065774,-79.6125703644345
0.46521086,0.9086616292036681,-128.27538398372667,0.005795955657958984,0.03567218780517578,0.20031597,-0.18892059,0.82785225,0.830444,-0.830444,0.18252182,10,-5.0552464,0.4359552,-0.027948591858148575,0.04491543769836426,917,-2.4196591,-40.96114515513182,279.91977882385254,36.476619797739716,0.01889205537736416,0.0,-83.04440276771784,0.009870442561805248,0.60809475,-149.04083459451795,-8.053869,0.31059956550598145,0.04684064723551273,0.9160067,-60.08890282710208
0.4421372,0.8061123734371787,-165.81239450611832,0.005892753601074219,0.035242557525634766,0.20062898,-0.18735956,0.82914555,1.125916,-1.125916,0.15307057,10,-5.232393,0.42921323,-0.002470774110406637,0.0444638729095459,918,-2.4167562,-47.159489311277866,280.21909379959106,34.27828265674206,0.018735947087407112,0.0,-112.59159420728683,0.0064885253086686134,0.7005947,-147.28527028858662,-8.015974,0.2826194763183594,0.02120672119781375,0.36453813,-83.81518996457888
0.43979126,0.744762516246359,-151.74070560244095,0.0059316158294677734,0.03758502006530762,0.20159888,-0.18253684,0.83315396,0.9475824,-0.9475824,0.18120715,10,-5.2751164,0.4308341,-0.010184988379478455,0.05780315399169922,919,-2.420283,-36.83585265278816,280.5316045284271,46.44478215407667,0.01825367845594883,0.0,-94.75823606923223,0.006586496252566576,0.5771556,-192.7635296061635,-8.04214,0.3052055835723877,0.028438666835427284,0.518374,-70.71491077788099
0.482806,0.8502505514151016,-125.13050926668222,0.00610041618347168,0.035294294357299805,0.19865544,-0.19724473,0.82098967,0.96660584,-0.96660584,0.16377045,10,-5.119619,0.44002113,-0.02117414027452469,0.0448908805847168,920,-2.4757588,-52.014617435634136,280.82012605667114,32.06834743016283,0.019724486395716667,0.0,-96.66058353632688,0.00640178332105279,0.6702925,-159.80835879594088,-8.2197895,0.2791464328765869,0.040898626670241356,0.71121055,-70.11321670258481
0.46067274,0.9033408518773038,-155.47861172388838,0.005917787551879883,0.03694963455200195,0.19874714,-0.19678354,0.8213684,1.0117952,-1.0117952,0.18115418,10,-5.144783,0.4187501,-0.015497713349759579,0.04942798614501953,921,-2.4827075,-35.673237174749374,281.1246030330658,36.20758448339326,0.019678348675370216,0.0,-101.17951663658023,0.009863024577498436,0.7298249,-145.61466605961323,-8.145848,0.29436779022216797,0.035176062025129795,0.8709041,-74.6179273457091
0.46447042,0.9230622866887164,-158.55691439543435,0.006869792938232422,0.03768181800842285,0.20125717,-0.18423328,0.83174175,1.2472948,-1.2472948,0.13126338,10,-5.501919,0.4377227,-0.0053845965303480625,0.04697132110595703,922,-2.4178536,-87.00432696938515,281.43099641799927,27.341071627958982,0.01842331700026989,0.0,-124.72948197945952,0.006426001433283091,0.86829734,-167.89393673837185,-7.9717436,0.29839253425598145,0.023807913530617952,0.05386368,-92.22057945333738
0.46942598,0.6270693121684647,-159.92103333407977,0.005772113800048828,0.033935546875,0.20194586,-0.18081689,0.83458817,1.2249978,-1.2249978,0.19519523,10,-5.2825494,0.42605317,-0.00629496481269598,0.042281150817871094,923,-2.3934145,-30.585535764694214,281.7386300563812,58.68030972823564,0.018081679940223694,0.0,-122.49978474527597,0.009978679940104485,0.7291223,-224.54975673556328,-7.892164,0.2975761890411377,0.024376644752919674,0.28433627,-91.2155275076145
0.4653614,0.6883052988714848,-175.15194603863543,0.006018638610839844,0.03432607650756836,0.20140964,-0.18347573,0.83237207,0.93401325,-0.93401325,0.18065031,10,-5.3046193,0.4069177,-0.0043967850506305695,0.043120384216308594,924,-2.3988535,-31.340131506323814,282.05527210235596,38.11288957053092,0.018347568809986115,0.0,-93.40132225230336,0.009237270802259445,0.5486285,-161.3348574563861,-7.9713054,0.29625535011291504,0.022744353860616684,0.7916159,-71.4353413649401
0.4820302,0.6823579138379088,-133.22147022593268,0.005743265151977539,0.03370785713195801,0.19979186,-0.1915407,0.82568604,0.8329276,-0.8329276,0.21810645,10,-4.9662523,0.42479515,-0.019420884549617767,0.042600154876708984,925,-2.4499078,-30.624854527413845,282.3512134552002,34.27942103322441,0.019154079258441925,0.0,-83.29276618286967,0.006599256303161383,0.531089,-145.86051105707884,-8.1485,0.2875854969024658,0.03857496380805969,1.3770903,-61.16907078475676
0.48036295,0.8055443437150259,-171.0534820615224,0.00603938102722168,0.03701162338256836,0.19705391,-0.20533943,0.8143709,1.150867,-1.150867,0.21526374,10,-5.62757,0.40958023,-0.004083774518221617,0.0484461784362793,926,-2.526132,-52.662653148174286,282.6484661102295,42.349384385407554,0.020533941686153412,0.0,-115.08669698163867,0.006393285933881998,0.74299484,-196.01529291272163,-8.362527,0.289478063583374,0.02461771620437503,0.36326894,-84.72633396432654
0.4549465,0.8602320250621153,-161.158469639342,0.005776643753051758,0.03540492057800293,0.19869275,-0.19705725,0.8211436,1.0403168,-1.0403168,0.17786218,10,-5.281445,0.4407926,-0.00878951046615839,0.04586338996887207,927,-2.4901242,-43.48351036757231,282.94142484664917,33.554224131700515,0.01970573700964451,0.0,-104.03167731389404,0.0064550284296274185,0.71337295,-159.78820073604584,-8.237923,0.2855231761932373,0.0284952474758029,0.9699574,-78.19871067428575
0.48372498,0.7753939749902108,-184.33478962456311,0.006162166595458984,0.0361628532409668,0.19799088,-0.20059595,0.81824297,1.1920582,-1.1920582,0.20640187,10,-5.1186943,0.38895103,-0.012255641631782055,0.04810357093811035,928,-2.5205605,-48.55317621305585,283.2394003868103,46.816230056854785,0.02005958929657936,0.0,-119.20581606365741,0.009831327944993973,0.5580259,-185.52803669124842,-8.317292,0.2899820804595947,0.032315230928361416,0.28029677,-90.46831710876089
0.49102288,0.8403123132562075,-144.35766189735773,0.005998849868774414,0.036966562271118164,0.19830887,-0.19899121,0.8195571,1.0294616,-1.0294616,0.21425633,10,-5.2663198,0.40925848,-0.03803744539618492,0.04603171348571777,929,-2.5093398,-41.20529053732753,283.56887316703796,29.291405332046185,0.019899122416973114,0.0,-102.94616624079644,0.00669226935133338,0.7304869,-147.60808208584785,-8.319355,0.3199615478515625,0.057936567813158035,0.52605075,-77.6696941439853
0.4562127,0.9081319638711571,-180.11870940400337,0.005696773529052734,0.0335390567779541,0.19970891,-0.19195606,0.82534313,1.0992886,-1.0992886,0.18257304,10,-5.6740594,0.40653813,-0.006023552268743515,0.0432281494140625,930,-2.4572043,-33.920994222164154,283.8643662929535,49.54038230730188,0.019195610657334328,0.0,-109.92885483913123,0.00650893384590745,0.6737212,-184.5317870080471,-8.153237,0.28277158737182617,0.025219162926077843,0.5534234,-81.36937928801177
0.48966634,0.5435974952716243,-151.4539360923972,0.006515026092529297,0.03571605682373047,0.1953128,-0.21421424,0.80717546,0.8495079,-0.8495079,0.22123386,10,-4.8725214,0.4071909,-0.026213513687253,0.043707847595214844,931,-2.5783195,-42.7914424687624,284.16241359710693,28.8731971834918,0.021421432495117188,0.0,-84.9507914930582,0.006557283457368612,0.5238674,-138.6973286792636,-8.486659,0.28980541229248047,0.047634946182370186,0.61105245,-61.634520441555196
