AbsLearnSignal,ItrTime,Time,MeanKL,Entropy,Iteration,LossAfter,NumTrajs,MaxReturn,ProcessExecTime,EnvExecTime,AveragePolicyStd,MinReturn,AverageReturn,LossBefore,PolicyExecTime,dLoss,StdReturn,Perplexity,AverageDiscountedReturn,ExplainedVariance,MeanKLBefore
0.8269373255,43.5432641506,31234.8263525963,0.006513479,3.4720492,802,-0.060595762,3,-225.7092907117,0.003755331,38.2998046875,1.4688064,-242.4866406235,-236.7851855797,0.000000065,0.136834383,0.060595825,7.8329781515,32.202667,-202.1515772987,0.6922343582,0
0.8818491517,43.2794249058,31278.1549930573,0.008004445,3.4633582,803,-0.052941088,3,-253.2653802843,0.0037367344,37.9690282345,1.4610217,-290.8119784663,-278.1851117524,7.064254E-09,0.1408319473,0.052941095,17.6214386787,31.924004,-235.9667588994,0.8771916268,0
0.8110984219,41.1232643127,31319.3256165981,0.0077172276,3.4408007,804,-0.05034504,3,-201.897070917,0.0032081604,35.987942934,1.4458636,-260.5415686646,-227.060485213,7.273787E-08,0.1226825714,0.050345115,24.6533566904,31.211939,-197.5766922011,0.3358476548,0
0.8995286161,41.4158577919,31360.7893414497,0.0077283303,3.4019842,805,-0.08087896,3,-213.9586694617,0.0032839775,36.2570734024,1.4205887,-240.2294845791,-229.1062118546,0,0.123237133,0.08087896,11.0960951542,30.023615,-198.2780877372,0.8550651166,0
0.887145381,41.4094202518,31402.2573561668,0.009672368,3.4066734,806,-0.06278659,3,-231.9581862956,0.0033690929,36.127674818,1.4221545,-255.7053905858,-240.0299554774,0.000000016,0.1243929863,0.0627866,11.0858537347,30.164732,-208.4418823804,0.9662874926,0
0.75710057,27.4993598461,31429.8200287819,0.006762181,3.395194,807,-0.045377873,1,-382.9331667028,0.0024569035,22.3117985725,1.4147221,-382.9331667028,-382.9331667028,9.536743E-09,0.1051855087,0.045377884,0,29.82044,-284.7660954243,0.1770550116,0
0.8712577557,27.5912725925,31457.4600548744,0.007238103,3.3708203,808,-0.049890295,1,-354.3735401489,0.0027804375,22.4327628613,1.3982174,-354.3735401489,-354.3735401489,6.437302E-08,0.1026852131,0.049890358,0,29.10239,-260.5999466274,0.9113682944,0
0.8181886992,39.8020362854,31497.323479414,0.005454249,3.367784,809,-0.029315742,2,-214.9580514908,0.0038144588,34.5724236965,1.3972039,-328.9482091853,-271.9531303381,-6.9106836E-09,0.1446704865,0.029315734,56.9950788472,29.01416,-214.1402328408,0.4556484798,0
0.7971403581,41.8203878403,31539.1916074753,0.006657082,3.328789,810,-0.023272213,3,-210.8352849881,0.0034224987,36.5957858562,1.3712385,-238.4394797516,-228.3895728526,-7.152558E-08,0.1283998489,0.023272142,12.4561816619,27.90453,-198.1112428086,0.4197396427,0
0.8194861177,27.9556574821,31567.2037272453,0.009073627,3.3282402,811,-0.03860819,1,-323.2397910746,0.0026710033,22.7352092266,1.3700888,-323.2397910746,-323.2397910746,-1.9073486E-08,0.111320734,0.03860817,0,27.889217,-243.8481315145,-34.199526633,0
0.9206001831,43.3339767456,31610.587467432,0.00970845,3.3343353,812,-0.039026793,3,-226.4696260266,0.0035634041,37.9429006577,1.3764,-469.1878347362,-309.7982857863,-1.8199892E-09,0.1362981796,0.039026793,112.7444791201,28.059727,-254.5465973746,-1.8642193155,0
0.7364579346,43.1820218563,31653.8174848556,0.0068085473,3.3415508,813,-0.086879045,3,-214.868193594,0.0036082268,38.0090472698,1.3804343,-290.2796989216,-255.176372507,1.8062014E-09,0.1352214813,0.086879045,31.0058236583,28.262924,-217.1581867148,-0.3745170246,0
0.8272601018,27.8172199726,31681.6954905987,0.008229823,3.302352,814,-0.038031396,1,-339.6796470196,0.0027093887,22.6245110035,1.3521686,-339.6796470196,-339.6796470196,0,0.1091582775,0.038031396,0,27.176481,-249.1556042852,-3.4762261413,0
0.9222406298,53.6722228527,31735.4162313938,0.009757515,3.2855012,815,-0.06695157,3,-264.7944601479,0.0049057007,48.3489060402,1.3578455,-355.5923342899,-300.2654294897,2.0077355E-08,0.2135980129,0.066951595,39.6380046325,26.722376,-239.8698904275,0.203647351,0
0.8852624332,32.3374941349,31767.8128211498,0.009848285,3.3420951,816,-0.10884543,2,-251.0474010815,0.002723217,27.151168108,1.402761,-338.9719349897,-295.0096680356,3.8146972E-08,0.1039583683,0.108845465,43.9622669541,28.27831,-243.3771797075,0.1522764746,0
0.693254383,27.8705825806,31795.7325179577,0.007796128,3.3431988,817,-0.046499643,1,-338.9004708538,0.002548933,22.6542079449,1.4102068,-338.9004708538,-338.9004708538,2.8610229E-08,0.1082658768,0.046499673,0,28.309538,-254.1586558806,-12.7076194428,0
0.9054712283,40.8631901741,31836.643225193,0.0058446014,3.3567944,818,-0.03729073,2,-250.3072945618,0.0037295818,35.6514561176,1.4301062,-322.0047462323,-286.1560203971,1.9731193E-08,0.1453888416,0.03729075,35.8487258353,28.69705,-226.0488079355,0.8321339807,0
0.8917141735,39.5550997257,31876.2491943836,0.007369495,3.3597925,819,-0.046080783,2,-213.997614609,0.0038022995,34.3495328426,1.4333249,-436.3356975984,-325.1666561037,-1.3432032E-08,0.1481788158,0.046080768,111.1690414947,28.783216,-240.4296954053,-0.4308104025,0
0.7755657536,27.9577171803,31904.2539291382,0.0072224457,3.3435705,820,-0.050368547,1,-337.1629889369,0.0027105808,22.7225883007,1.4293579,-337.1629889369,-337.1629889369,4.529953E-08,0.1069839001,0.050368592,0,28.320063,-255.122675072,0.0243259148,0
0.8848643814,42.2705178261,31946.5865807533,0.0074783396,3.3571055,821,-0.06605324,3,-235.4668284344,0.0034151077,37.018294096,1.4428115,-345.3766742101,-279.9064960277,0.000000061,0.1240859032,0.0660533,47.2705357937,28.70598,-239.1244520332,0.7934601202,0
0.8645962076,44.8528904915,31991.5030648708,0.0073873056,3.3434505,822,-0.06205839,3,-231.9136421128,0.0039258003,39.6149272919,1.4341972,-504.5638068806,-363.2626464704,1.3527295E-08,0.1485395432,0.062058404,111.5311978612,28.316666,-294.2718292892,0.3459528427,0
0.8157304921,41.9180054665,32033.4735615253,0.008692715,3.3677976,823,-0.06404608,3,-216.5919484236,0.0033769608,36.6284790039,1.4638451,-248.9191375275,-233.7010122569,4.9197485E-08,0.1370830536,0.06404613,13.2650801059,29.014555,-200.6796065219,-0.0900110152,0
0.854258025,44.1257662773,32077.6473641396,0.006837083,3.3015819,824,-0.06262999,3,-224.9296744508,0.0036213398,38.9758586884,1.4252772,-371.5906615476,-280.463091957,4.14641E-08,0.1467425823,0.062630035,64.949051987,27.155561,-233.1297669393,0.8192524714,0
0.6528802344,39.4815471172,32117.1859126091,0.009520128,3.315518,825,-0.030969309,2,-262.084511885,0.0037653446,34.1508901119,1.4321893,-476.1639026812,-369.1242072831,-2.705459E-08,0.1462788582,0.03096928,107.0396953981,27.536652,-273.7194936272,-45.9775910411,0
0.7820241094,42.4810836315,32159.7158772945,0.008259125,3.288669,826,-0.050793912,3,-221.7248911917,0.0035583973,37.1625001431,1.4138732,-250.9164127903,-235.1831704727,-4.505548E-08,0.1414215565,0.050793868,12.0254681385,26.807163,-201.7271915928,0.5391737719,0
0.7741343551,40.0137195587,32199.7886793613,0.008397469,3.2855246,827,-0.03519584,2,-219.3607493297,0.0037927628,34.7972505093,1.409584,-332.3781430369,-275.8694461833,2.7443866E-08,0.1387925148,0.035195865,56.5086968536,26.723,-218.2771786894,-0.0414194252,0
0.8568591303,46.3901109695,32246.2264871597,0.0064176368,3.2782404,828,-0.048194755,3,-259.8684170561,0.003916502,41.0782496929,1.4152418,-281.4894881574,-267.2846829078,-3.866247E-08,0.1422801018,0.048194718,10.0475827694,26.529053,-223.9715780089,-7.5672062594,0
0.7995126544,44.4812066555,32290.7657084465,0.009836661,3.2804563,829,-0.06603826,3,-241.2615341805,0.0037407875,39.2273695469,1.4276499,-397.3170388005,-305.3174796157,2.7247838E-08,0.1397008896,0.06603829,66.7031448164,26.587902,-250.8463242597,0.7995176306,0
0.8049271211,45.1088037491,32335.9368553162,0.0089315465,3.2792017,830,-0.04800863,3,-220.3991998782,0.003865242,39.7580411434,1.4294215,-367.7691781674,-312.8877405342,-3.973643E-08,0.1525645256,0.048008587,65.7784071641,26.554567,-258.590068766,0.8565499885,0
0.9136674965,40.2868051529,32376.2762067318,0.009279942,3.2808073,831,-0.02282693,2,-227.9270995668,0.0035023689,35.0238358974,1.4367428,-351.0546262206,-289.4908628937,2.7247838E-08,0.1454362869,0.022826958,61.5637633269,26.597235,-226.5105270643,-16.5715117451,0
0.8913354909,43.9399826527,32420.2624433041,0.008197736,3.2576044,832,-0.059878156,3,-258.2885633282,0.0038149357,38.7679700851,1.42785,-275.5490686311,-269.3177211186,2.0883379E-08,0.1337118149,0.059878178,7.8207202748,25.987207,-226.5214629736,-10.0822280624,0
0.8249093974,33.4662423134,32453.7789697647,0.0077551384,3.2607875,833,-0.06068395,2,-60.3576216905,0.0027410984,28.1795678139,1.4290267,-361.7706626277,-211.0641421591,0.000000072,0.115524292,0.06068402,150.7065204686,26.070059,-161.4489353985,-3.0240181373,0
0.814964183,36.2032208443,32490.0365066528,0.007291229,3.262219,834,-0.03965797,2,-159.431862952,0.0031802654,30.8801229,1.4283212,-322.5202126504,-240.9760378012,8.151063E-09,0.1235232353,0.039657976,81.5441748492,26.107405,-194.7080257783,0.5038154631,0
0.8786534855,39.0933725834,32529.1796607971,0.008981186,3.2886014,835,-0.0501715,2,-220.9637871133,0.0037391186,33.7882688046,1.441757,-946.3158282082,-583.6398076608,3.4553418E-09,0.1419830322,0.050171502,362.6760205475,26.805347,-387.0673805837,-0.4539142956,0
0.8556547297,28.0462379456,32557.2808866501,0.009612637,3.3045309,836,-0.11958484,1,-372.5859204381,0.0025146008,22.6947917938,1.4599512,-372.5859204381,-372.5859204381,1.9073486E-08,0.1140217781,0.119584866,0,27.235762,-283.3877771097,-8.2611967737,0
0.8198291678,26.7927417755,32584.1271882057,0.0065230145,3.3228545,837,-0.058432918,1,-444.7629274041,0.002543211,21.6131243706,1.4902365,-444.7629274041,-444.7629274041,-9.536743E-08,0.1012175083,0.05843282,0,27.73942,-324.4491110113,0.9690460125,0
0.8042389875,40.5578320026,32624.7323253155,0.009591416,3.2883646,838,-0.033319365,2,-294.4463425681,0.0036005974,35.3307275772,1.4511411,-313.3031850499,-303.874763809,0,0.1532964706,0.033319365,9.4284212409,26.799002,-239.1010578418,0.7202445591,0
0.8857503777,42.3085131645,32667.0902810097,0.0036094117,3.2825813,839,-0.018024918,3,-223.877447745,0.0033977032,37.0290923119,1.4459687,-239.1261459443,-231.2982433248,2.3260348E-08,0.1269409657,0.01802494,6.2319072147,26.644463,-200.4031735963,0.7252114939,0
0.9158567569,42.8216445446,32709.9610712528,0.009658743,3.2727487,840,-0.05582398,3,-226.4891895938,0.003813982,37.4986624718,1.4396497,-420.5655792352,-294.2387570256,1.1967134E-07,0.1321587563,0.0558241,89.4050048452,26.38376,-246.7021652425,0.3456627708,0
0.8539900079,32.4373633862,32742.4501523972,0.006388167,3.266847,841,-0.061480597,2,-373.7530261833,0.0027382374,27.2495081425,1.4216244,-459.6884152955,-416.7207207394,-0.000000028,0.1064386368,0.061480567,42.9676945561,26.228508,-331.7015887394,0.2912945649,0
0.8030056669,42.8847265244,32785.3950192928,0.007395334,3.2864192,842,-0.027031243,3,-229.3001100276,0.0034945011,37.5562427044,1.4199135,-367.1363957646,-282.6039610433,0,0.1317286491,0.027031243,60.4490349889,26.746916,-236.1400262817,-0.7375090567,0
0.7622670976,42.2545771599,32827.7005479336,0.009186646,3.2787704,843,-0.07373552,3,-224.1623223405,0.0034360886,36.9402382374,1.4129165,-232.5209214404,-228.1109572813,3.051758E-08,0.1319274902,0.07373555,3.4279404131,26.543116,-196.5442112219,0.6204483211,0
0.7362735902,41.6608474255,32869.4133660793,0.00575716,3.276194,844,-0.036249805,2,-310.5615527841,0.0038940907,36.3367023468,1.4161233,-340.3610747472,-325.4613137656,0,0.1698138714,0.036249805,14.8997609816,26.47482,-251.500090692,-6.7956549746,0
0.8722023204,42.2708127499,32911.7347083092,0.00617069,3.2951899,845,-0.034445025,3,-213.7498493291,0.0034966469,37.1057565212,1.4272585,-241.70275057,-227.2948538458,-1.8626451E-08,0.1363902092,0.034445006,11.4280243019,26.982536,-194.1012915018,0.8955836177,0
0.7380609851,53.5789561272,32965.368326664,0.009320769,3.2782702,846,-0.04685769,3,-258.0297774438,0.0050945282,48.3193991184,1.4195598,-562.424451955,-363.5532311574,-3.91251E-08,0.2054038048,0.046857648,140.7110127943,26.529842,-278.1254156525,0.3916706252,0
0.722379123,45.2222557068,33010.6384809017,0.009999679,3.2737026,847,-0.06663503,3,-227.11091414,0.0038414001,40.0375859737,1.3981001,-426.0177346392,-337.848495446,0,0.1489708424,0.06663503,82.756584268,26.408941,-274.6470943727,-4.0877713915,0
0.8536661032,39.4444904327,33050.1295628548,0.009733323,3.2592778,848,-0.04548357,2,-231.1595580764,0.0037045479,34.2128772736,1.3967115,-424.9581183113,-328.0588381938,2.6676204E-08,0.1410212517,0.045483597,96.8992801175,26.030731,-255.3967221927,-3.0812308512,0
0.6842927116,53.2342574596,33103.4113743305,0.008451875,3.215851,849,-0.037451617,3,-224.058514293,0.0049219131,47.9598946571,1.3722093,-431.1954384563,-299.6779418195,-1.5299587E-08,0.206495285,0.037451603,93.3447800207,24.924496,-233.7849263764,-0.5497837953,0
0.7964022684,42.8034040928,33146.2744417191,0.007839265,3.1915286,850,-0.054978725,3,-225.1215328988,0.0034210682,37.6305832863,1.3577259,-249.6368802505,-236.0867513579,8.778978E-09,0.1445920467,0.054978732,10.1738843911,24.325583,-201.2070152583,0.0246844767,0
0.7588190464,42.7879960537,33189.125972271,0.008195124,3.1796713,851,-0.024373455,3,-225.923625033,0.0034861565,37.5130374432,1.3551217,-256.6097065779,-244.1265351538,-2.2706532E-08,0.1310214996,0.024373433,13.1642307843,24.03885,-210.0784210766,0.9457957074,0
0.7862477734,33.0086512566,33222.1857280731,0.0060017155,3.1800063,852,-0.03027651,2,-287.618610531,0.0030040741,27.7840075493,1.3558443,-452.6268085724,-370.1227095517,5.5553844E-08,0.1098823547,0.030276567,82.5040990207,24.046904,-294.7209414302,0.1973015373,0
0.7666679437,41.8613533974,33264.1045165062,0.0087473765,3.1831894,853,-0.06566762,3,-224.6635931999,0.0035145283,36.5754468441,1.3566004,-265.39096939,-240.3831422099,-0.000000031,0.1327769756,0.06566759,17.8770593472,24.123571,-207.2083361384,0.6357647385,0
0.7252608902,50.773655653,33314.9347939491,0.007787407,3.191431,854,-0.060893103,4,-57.6913552029,0.0043001175,45.5978608131,1.3678241,-347.4034174117,-257.3013703822,6.400499E-09,0.15853405,0.06089311,117.0978541142,24.32321,-213.0709149875,0.4428183198,0
0.8776563277,37.7894639969,33352.7852284908,0.007238924,3.196023,855,-0.06769894,3,-127.2139732705,0.0028395653,32.4627354145,1.3642782,-428.9500499386,-258.4407543953,2.7776922E-08,0.1030697823,0.06769897,126.2761575412,24.435158,-217.5538688565,0.554699641,0
0.8089540303,40.2068386078,33393.0413031578,0.009854189,3.1946905,856,-0.025730504,2,-249.2969844258,0.0037381649,35.0165095329,1.3644786,-385.5100195762,-317.403502001,-2.6490953E-08,0.1513588428,0.025730478,68.1065175752,24.402618,-246.2163258756,-108.6522185305,0
0.9063868825,43.9191682339,33437.0121061802,0.009874634,3.2143807,857,-0.07255412,3,-218.8484934992,0.004001379,38.6500701904,1.3710762,-435.6024338264,-319.2548084363,-3.4553416E-08,0.145699501,0.07255408,89.2044905299,24.887875,-262.8538955749,-1.8611639298,0
0.8108787811,45.5121684074,33482.5809838772,0.007060006,3.2090855,858,-0.053315766,3,-260.2964367459,0.0037813187,40.2208521366,1.370631,-303.1077655338,-277.5170613976,0.000000046,0.1519107819,0.05331581,18.4525723785,24.756435,-230.9968883918,0.3902955041,0
0.8547480219,42.0933861732,33524.724442482,0.009016312,3.2060385,859,-0.06688808,3,-215.0122269084,0.0035266876,36.8884546757,1.3680525,-289.9995775044,-242.945092366,-5.7220458E-08,0.1328880787,0.06688802,33.466430362,24.681118,-207.5865427042,0.7106943215,0
0.8135405985,43.6946084499,33568.4675459862,0.009006809,3.2617564,860,-0.0747998,3,-248.5412984284,0.0037631989,38.516784668,1.410742,-341.7120430344,-292.2869565001,1.3922253E-08,0.1450145245,0.07479981,38.2482142795,26.095331,-245.3397618688,0.9536143712,0
0.7460498017,44.8473050594,33613.3644974232,0.009663624,3.253092,861,-0.050606064,3,-266.3732295166,0.0037529469,39.663228035,1.3959764,-310.9755119882,-287.4296162047,8.109476E-09,0.1646425724,0.050606072,18.2936991352,25.870209,-236.2543417552,0.8040901439,0
0.8240472863,41.407325983,33654.8151040077,0.0072638746,3.2330725,862,-0.05501633,3,-216.4987730514,0.0029036999,36.2184100151,1.3758093,-260.1684008263,-241.4679637749,7.509247E-09,0.1425185204,0.05501634,18.370847412,25.357449,-207.7215178481,0.9594487422,0
0.8342141114,27.4164021015,33682.2749762535,0.00766775,3.2185025,863,-0.039759874,1,-373.1866454684,0.0021669865,22.1963324547,1.3738556,-373.1866454684,-373.1866454684,0,0.1099238396,0.039759874,0,24.99067,-280.0532219321,-12.0620141839,0
0.7490906739,40.0450325012,33722.3644213676,0.0070532463,3.191639,864,-0.06999647,3,-227.3385717671,0.0031106472,34.8232288361,1.3471354,-272.5774552564,-254.4675150428,7.753449E-09,0.1386325359,0.069996476,19.5387812144,24.328268,-217.9750294869,-0.6324169066,0
0.8374018009,40.7557041645,33763.1634933948,0.0066115237,3.2048893,865,-0.07204817,3,-217.3754030148,0.003098011,35.5469799042,1.3673368,-306.235653196,-254.9206661762,-0.00000003,0.1399290562,0.07204814,37.5609725373,24.652771,-216.6851358083,0.9198839414,0
0.7861847549,37.597274065,33800.8124787807,0.007937886,3.213801,866,-0.021423133,2,-213.0699860671,0.0032699108,32.4718925953,1.3716887,-371.0855527575,-292.0777694123,-1.3721933E-08,0.1447792053,0.02142312,79.0077833452,24.87345,-226.7792818931,-9.6804017652,0
0.9080672421,26.242146492,33827.0987312794,0.009408417,3.218783,867,-0.039375257,1,-449.0373732128,0.0023322105,21.1732652187,1.3749601,-449.0373732128,-449.0373732128,5.7220458E-08,0.1037654877,0.039375313,0,24.997677,-311.0691358206,-0.980482077,0
0.833279818,38.7608795166,33865.9111309052,0.0066378387,3.2142742,868,-0.056062564,2,-225.3847620543,0.0031738281,33.6532869339,1.3708646,-312.6766851259,-269.0307235901,-2.705459E-08,0.1524469852,0.05606254,43.6459615358,24.885223,-213.742138394,0.3648497744,0
0.7796881972,40.5844759941,33906.5379447937,0.008699692,3.180979,869,-0.048296284,3,-222.4058237226,0.002840519,35.4155271053,1.3404684,-285.0347838651,-247.1021564106,0,0.1426217556,0.048296284,27.2273916793,24.070307,-211.0582154671,0.4574772819,0
0.8526271394,27.2772264481,33933.8575966358,0.009222237,3.1869147,870,-0.013437366,1,-339.1446739403,0.0023539066,22.0265340805,1.3435522,-339.1446739403,-339.1446739403,-2.8610229E-08,0.118751049,0.013437337,0,24.213606,-253.7681793966,-17.1913775101,0
0.8866158964,51.5707597733,33985.4739806652,0.007936821,3.1881711,871,-0.03454639,3,-211.8002929143,0.0042593479,46.3979165554,1.3425319,-328.9033023578,-268.1798572823,-3.0763687E-08,0.2033622265,0.03454636,47.9056759329,24.244047,-216.9210777672,0.6768392834,0
0.7514927887,41.1436870098,34026.6719601154,0.0061291065,3.1524816,872,-0.05168958,3,-217.385310668,0.0031745434,36.003182888,1.3163553,-384.7341624679,-275.1937044582,-5.2154064E-08,0.1364860535,0.051689528,77.4965134742,23.394047,-229.5471939807,0.0831601058,0
0.8105513324,42.1836760044,34068.907191515,0.009959034,3.1430721,873,-0.025311852,3,-212.4803500207,0.0032110214,37.0265650749,1.309443,-368.4388102747,-275.8274984723,-3.532127E-09,0.1451616287,0.025311848,66.9480085522,23.174953,-227.5490304272,0.5195116459,0
0.8018813494,41.5961668491,34110.5475320816,0.0063432744,3.1317418,874,-0.043884397,3,-214.942965058,0.0031120777,36.3414549828,1.2994598,-242.5435430064,-232.7494109256,1.4901161E-08,0.1463444233,0.04388441,12.6120538886,22.913855,-200.492073572,-0.4868392892,0
0.7263209316,39.3505363464,34149.9413151741,0.008544338,3.1214406,875,-0.044744477,2,-274.9152424955,0.0032830238,34.0564689636,1.2979566,-326.5644298801,-300.7398361878,0,0.158318758,0.044744477,25.8245936923,22.67903,-238.4113955326,-0.266958366,0
0.9211185207,27.2770450115,34177.2623729706,0.00770476,3.1465545,876,-0.06252543,1,-327.1623966524,0.0021979809,22.0834128857,1.3027774,-327.1623966524,-327.1623966524,1.4305114E-08,0.1168632507,0.062525444,0,23.255798,-244.7503715566,0.8025417773,0
0.8235385153,53.1389715672,34230.4445459843,0.009553644,3.124327,877,-0.06612122,3,-222.6404178552,0.0045809746,47.8482098579,1.2773616,-332.3894788182,-275.3320536257,9.781275E-09,0.2059271336,0.06612123,44.9110913066,22.744581,-219.8999151953,0.7545242929,0
0.8143074691,42.2982599735,34272.7926847935,0.008599347,3.086713,878,-0.06769389,3,-235.3934122226,0.0032179356,37.0880389214,1.2380941,-300.6356325641,-276.5742895667,-1.7792431E-09,0.1536114216,0.06769389,29.256858694,21.904959,-232.7778507349,-0.4835029948,0
0.8890969906,40.4741675854,34313.3110125065,0.005250771,3.046702,879,-0.043629963,3,-214.5144897843,0.0028588772,35.2608551979,1.2099389,-270.1985716056,-237.2340288594,-3.8767247E-08,0.126390934,0.043629926,23.8593003144,21.045818,-204.2120862007,0.9281355303,0
0.7347139185,42.1530661583,34355.5055522919,0.009999559,3.0290985,880,-0.055031676,3,-232.3910392353,0.0029888153,36.894506216,1.1975046,-251.828089791,-242.4664441224,4.4815524E-10,0.148455143,0.055031676,7.9511769671,20.678583,-207.3907474252,0.4365243989,0
0.7031735198,26.654822588,34382.2023377419,0.0069380268,3.068027,881,-0.028243924,1,-623.6839179592,0.0021679401,21.435147047,1.2379689,-623.6839179592,-623.6839179592,-1.9073486E-08,0.1001570225,0.028243905,0,21.499443,-396.9828075424,0.4769657573,0
0.8606988997,27.1649560928,34409.4102861881,0.008528942,3.135862,882,-0.04744032,1,-331.0019735925,0.0022134781,21.983825922,1.287479,-331.0019735925,-331.0019735925,0,0.1043829918,0.04744032,0,23.008463,-247.6892305509,-0.293980012,0
0.8113687853,47.2983818054,34456.7530097961,0.0072718966,3.1282294,883,-0.061489224,4,-59.1470677923,0.0031864643,42.1472182274,1.2706081,-384.0753915293,-228.0062308403,0,0.1504845619,0.061489224,115.6263500093,22.833515,-190.7998615171,0.4854025417,0
0.7863926461,40.9064793587,34497.703318119,0.0067415885,3.1037295,884,-0.03639431,2,-265.8147684568,0.003336668,35.6200993061,1.2520738,-320.5820204071,-293.198394432,5.052579E-08,0.1754591465,0.03639436,27.3836259751,22.280893,-230.589916876,-320.0704954502,0
0.8142161802,43.410217762,34541.1586179733,0.0066596568,3.0414774,885,-0.07279872,3,-240.6720728048,0.0033347607,38.2137572765,1.2146933,-345.4457024523,-289.4511440949,5.410918E-08,0.1566801071,0.07279877,43.0768755258,20.936152,-241.5801086845,-0.4147927586,0
0.8531532023,38.0594134331,34579.2623808384,0.007634682,3.014095,886,-0.05619511,2,-246.1214870373,0.0030994415,32.7866852283,1.1952624,-579.2780902862,-412.6997886618,1.3623919E-08,0.1451127529,0.056195125,166.5783016245,20.37065,-303.0289048631,0.2939669939,0
0.8479853092,41.8677835464,34621.1748259068,0.0072547933,3.002996,887,-0.03406027,3,-231.9606999131,0.0030272007,36.6269655228,1.1927379,-249.4389031291,-238.4447256526,1.2739924E-08,0.1509125233,0.03406028,7.8157106068,20.145803,-203.6752061707,0.3673327991,0
0.8026619809,40.8731069565,34662.0935566425,0.006699544,2.974006,888,-0.06681827,3,-230.2802521232,0.0029780865,35.6589794159,1.1769431,-259.9621371179,-250.0140927526,0,0.1319012642,0.06681827,13.9540897375,19.57016,-213.9782239013,0.8716314924,0
0.8015456227,41.38808918,34703.5253152847,0.009260101,2.952773,889,-0.026624769,3,-216.5200689034,0.0030565262,36.2696340084,1.1603535,-252.9810498552,-235.2959223854,-1.4901161E-08,0.1492700577,0.026624754,14.9051008141,19.15901,-201.2798323052,0.9446827105,0
0.8547146128,27.1704368591,34730.7391855717,0.008784721,2.941439,890,-0.05332717,1,-338.5601792513,0.002166748,21.9628305435,1.1532755,-338.5601792513,-338.5601792513,4.7683717E-08,0.1195042133,0.053327218,0,18.943085,-251.3850976556,-53.9884801905,0
0.8200611269,32.1280550957,34762.9080722332,0.00931446,2.8844984,891,-0.06324885,2,-295.756175078,0.0023930073,26.9381787777,1.1186823,-509.6851772094,-402.7206761437,-1.8517948E-08,0.114590168,0.063248836,106.9645010657,17.894588,-318.1032234473,-10.2378129037,0
0.8009043234,43.8738751411,34806.8254189491,0.0068802144,2.8986857,892,-0.05712115,3,-237.226195026,0.0033540726,38.5249905586,1.1283646,-381.3816410784,-289.2695056166,-3.3345255E-09,0.1624047756,0.057121146,65.3163134373,18.150274,-238.1914987336,0.5572071822,0
0.7689029762,39.7786493301,34846.6478688717,0.007092165,2.9079573,893,-0.03882058,2,-261.6266362321,0.0032806396,34.4860770702,1.1366209,-328.8161035756,-295.2213699038,0,0.1676559448,0.03882058,33.5947336718,18.31934,-231.8161881394,-227.530652323,0
0.8060151072,26.3007278442,34872.9940028191,0.008115586,2.9236896,894,-0.046438888,1,-591.0820826295,0.0022497177,21.2267696857,1.1530112,-591.0820826295,-591.0820826295,2.3841858E-08,0.1052701473,0.04643891,0,18.609823,-377.2664441071,0.5849947498,0
0.8685367284,42.8887774944,34915.9266774654,0.009390674,2.9044914,895,-0.075491436,3,-257.9039295083,0.0035085678,37.7346475124,1.1428512,-438.8026815365,-321.8222935817,2.7443866E-08,0.1626861095,0.075491466,82.8362779026,18.255957,-262.9991486666,0.3639783243,0
0.7829366509,41.7670445442,34957.7367367744,0.009388184,2.893707,896,-0.058231678,3,-221.814059254,0.0031929016,36.5692131519,1.1299074,-276.7598784108,-249.9273244153,-2.3480618E-08,0.1453962326,0.058231656,22.4498095986,18.060135,-211.9270901006,-0.3767695691,0
0.6676968677,52.1653196812,35009.946169138,0.0066582435,2.97798,897,-0.04320861,3,-234.8650338193,0.0041105747,46.8366219997,1.1717042,-328.4601419362,-273.0146652045,-2.0290942E-08,0.2219595909,0.04320859,40.1195776443,19.648085,-221.8251557939,-14.5656406946,0
0.8655089815,37.8685266972,35047.8628048897,0.007522468,2.9310036,898,-0.07441075,2,-247.8774628159,0.0031738281,32.6234312057,1.1393067,-547.1074685443,-397.4924656801,-3.065382E-08,0.1533296108,0.07441072,149.6150028642,18.746435,-284.0527037075,0.4790076897,0
0.9205207398,42.477108717,35090.3847498894,0.00866476,2.9519124,899,-0.049854577,3,-222.9643947451,0.0032441616,37.2560222149,1.1435034,-338.328724062,-280.6606717202,-2.7844505E-08,0.153529644,0.04985455,47.0972944528,19.142527,-232.8526399977,-3.196216325,0
0.809052219,26.3054018021,35116.7347521782,0.0075162603,2.9184513,900,-0.051232718,1,-554.1052026609,0.0024027824,21.1125597954,1.122753,-554.1052026609,-554.1052026609,-7.6293944E-08,0.1115932465,0.051232643,0,18.512594,-366.005261148,-436.6885165988,0
0.8858869461,26.3581109047,35143.1482937336,0.006626842,2.9169781,901,-0.045011558,1,-527.74985734,0.0022101402,21.1818699837,1.1172701,-527.74985734,-527.74985734,-1.9073486E-08,0.1003770828,0.04501154,0,18.485342,-345.8246096653,0.9670141607,0
